0,entity,Domain,Conditions,,day,,,,,,,,,,
9,3650,Houston,Cloudy,80,1,,,,,,,,,,
15,3650,Houston,Cloudy,75,1,,,,,,,,,,
10,3650,Houston,mostly cloudy,75,1,,,,,,,,,,
11,3650,Houston,Cloudy,78,1,,,,,,,,,,
12,3650,Houston,Cloudy,75,1,,,,,,,,,,
13,3650,Houston,Overcast,76,1,,,,,,,,,,
1,3659,Houston,Cloudy,,1,,,,,,,,,,
2,3659,Houston,Overcast,75,1,,,,,,,,,,
3,3659,Houston,Overcast,76,1,,,,,,,,,,
4,3659,Houston,Overcast,79,1,,,,,,,,,,
5,3659,Houston,Cloudy,75,1,,,,,,,,,,
6,3659,Houston,Overcast,83,1,,,,,,,,,,
7,3659,Houston,Cloudy,75,1,,,,,,,,,,
14,3659,Houston,Cloudy,81,1,,,,,,,,,,
8,3659,Houston,Cloudy,75,1,,,,,,,,,,
9,3659,Houston,Cloudy,75,1,,,,,,,,,,
15,3659,Houston,Cloudy,76,1,,,,,,,,,,
10,3659,Houston,mostly cloudy,75,1,,,,,,,,,,
11,3659,Houston,Cloudy,75,1,,,,,,,,,,
12,3659,Houston,Cloudy,75,1,,,,,,,,,,
13,3659,Houston,Overcast,76,1,,,,,,,,,,
1,3856,Indianapolis,Cloudy,,1,,,,,,,,,,
2,3856,Indianapolis,Mostly Cloudy,58,1,,,,,,,,,,
3,3856,Indianapolis,Mostly Cloudy,59,1,,,,,,,,,,
4,3856,Indianapolis,Mostly Cloudy,60,1,,,,,,,,,,
5,3856,Indianapolis,Intermittent Clouds,59,1,,,,,,,,,,
6,3856,Indianapolis,Mostly Cloudy,62,1,,,,,,,,,,
7,3856,Indianapolis,Mostly Cloudy,54,1,,,,,,,,,,
14,3856,Indianapolis,Cloudy,53,1,,,,,,,,,,
8,3856,Indianapolis,Cloudy,59,1,,,,,,,,,,
9,3856,Indianapolis,Mostly Cloudy,58,1,,,,,,,,,,
15,3856,Indianapolis,Mostly Cloudy,59,1,,,,,,,,,,
10,3856,Indianapolis,mostly cloudy,62,1,,,,,,,,,,
11,3856,Indianapolis,Clouds And Sun,59,1,,,,,,,,,,
12,3856,Indianapolis,Cloudy,67,1,,,,,,,,,,
13,3856,Indianapolis,Mostly Cloudy,59,1,,,,,,,,,,
1,3951,Indianapolis,Partly Cloudy,,1,,,,,,,,,,
2,3951,Indianapolis,Partly Cloudy,54,1,,,,,,,,,,
3,3951,Indianapolis,Scattered Clouds,55,1,,,,,,,,,,
4,3951,Indianapolis,Scattered Clouds,56,1,,,,,,,,,,
5,3951,Indianapolis,Mostly Sunny,55,1,,,,,,,,,,
6,3951,Indianapolis,Partly Cloudy,54,1,,,,,,,,,,
7,3951,Indianapolis,Partly Cloudy,49,1,,,,,,,,,,
14,3951,Indianapolis,Mostly Cloudy,48,1,,,,,,,,,,
8,3951,Indianapolis,Mostly Sunny,55,1,,,,,,,,,,
9,3951,Indianapolis,Partly Cloudy,54,1,,,,,,,,,,
15,3951,Indianapolis,Mostly Clear,55,1,,,,,,,,,,
10,3951,Indianapolis,mostly cloudy,54,1,,,,,,,,,,
11,3951,Indianapolis,Mostly Sunny,55,1,,,,,,,,,,
12,3951,Indianapolis,Sunny,68,1,,,,,,,,,,
13,3951,Indianapolis,Partly Cloudy,55,1,,,,,,,,,,
1,3954,Indianapolis,Partly Cloudy,,1,,,,,,,,,,
2,3954,Indianapolis,Partly Cloudy,54,1,,,,,,,,,,
3,3954,Indianapolis,Scattered Clouds,55,1,,,,,,,,,,
4,3954,Indianapolis,Scattered Clouds,63,1,,,,,,,,,,
5,3954,Indianapolis,Mostly Sunny,55,1,,,,,,,,,,
6,3954,Indianapolis,Partly Cloudy,59,1,,,,,,,,,,
7,3954,Indianapolis,Mostly Sunny,53,1,,,,,,,,,,
14,3954,Indianapolis,Partly Cloudy,43,1,,,,,,,,,,
8,3954,Indianapolis,Mostly Sunny,55,1,,,,,,,,,,
9,3954,Indianapolis,Partly Cloudy,54,1,,,,,,,,,,
15,3954,Indianapolis,Mostly Clear,55,1,,,,,,,,,,
10,3954,Indianapolis,clear sky,54,1,,,,,,,,,,
11,3954,Indianapolis,Mostly Sunny,55,1,,,,,,,,,,
12,3954,Indianapolis,Sunny,68,1,,,,,,,,,,
13,3954,Indianapolis,Partly Cloudy,55,1,,,,,,,,,,
1,3980,Indianapolis,Fair,,1,,,,,,,,,,
2,3980,Indianapolis,Clear,68,1,,,,,,,,,,
3,3980,Indianapolis,Clear,63,1,,,,,,,,,,
4,3980,Indianapolis,Clear,56,1,,,,,,,,,,
5,3980,Indianapolis,Sunny,68,1,,,,,,,,,,
6,3980,Indianapolis,Clear,58,1,,,,,,,,,,
7,3980,Indianapolis,Sunny,56,1,,,,,,,,,,
14,3980,Indianapolis,Mostly Sunny,73,1,,,,,,,,,,
8,3980,Indianapolis,Sunny,68,1,,,,,,,,,,
9,3980,Indianapolis,Clear,68,1,,,,,,,,,,
15,3980,Indianapolis,Clear,63,1,,,,,,,,,,
10,3980,Indianapolis,clear sky,68,1,,,,,,,,,,
11,3980,Indianapolis,Sunny,68,1,,,,,,,,,,
12,3980,Indianapolis,Sunny,63,1,,,,,,,,,,
13,3980,Indianapolis,Fair,63,1,,,,,,,,,,
1,3983,Indianapolis,Fair,,1,,,,,,,,,,
2,3983,Indianapolis,Clear,59,1,,,,,,,,,,
3,3983,Indianapolis,Clear,58,1,,,,,,,,,,
4,3983,Indianapolis,Clear,50,1,,,,,,,,,,
5,3983,Indianapolis,Sunny,58,1,,,,,,,,,,
6,3983,Indianapolis,Clear,51,1,,,,,,,,,,
7,3983,Indianapolis,Sunny,48,1,,,,,,,,,,
14,3983,Indianapolis,Mostly Sunny,51,1,,,,,,,,,,
8,3983,Indianapolis,Sunny,58,1,,,,,,,,,,
9,3983,Indianapolis,Clear,59,1,,,,,,,,,,
15,3983,Indianapolis,Clear,58,1,,,,,,,,,,
10,3983,Indianapolis,clear sky,58,1,,,,,,,,,,
11,3983,Indianapolis,Sunny,58,1,,,,,,,,,,
12,3983,Indianapolis,Sunny,68,1,,,,,,,,,,
13,3983,Indianapolis,Fair,58,1,,,,,,,,,,
1,4051,Indianapolis,Cloudy,,1,,,,,,,,,,
2,4051,Indianapolis,Overcast,75,1,,,,,,,,,,
3,4051,Indianapolis,Overcast,75,1,,,,,,,,,,
4,4051,Indianapolis,Overcast,85,1,,,,,,,,,,
5,4051,Indianapolis,Cloudy,75,1,,,,,,,,,,
6,4051,Indianapolis,Overcast,78,1,,,,,,,,,,
7,4051,Indianapolis,Cloudy,75,1,,,,,,,,,,
14,4051,Indianapolis,Cloudy,75,1,,,,,,,,,,
8,4051,Indianapolis,Cloudy,76,1,,,,,,,,,,
9,4051,Indianapolis,Short term forecastCloudy,74,1,,,,,,,,,,
15,4051,Indianapolis,Cloudy,75,1,,,,,,,,,,
10,4051,Indianapolis,mostly cloudy,74,1,,,,,,,,,,
11,4051,Indianapolis,Cloudy,74,1,,,,,,,,,,
12,4051,Indianapolis,Cloudy,86,1,,,,,,,,,,
1,4280,Jacksonville,Cloudy,,1,,,,,,,,,,
2,4280,Jacksonville,Overcast,88,1,,,,,,,,,,
3,4280,Jacksonville,Overcast,89,1,,,,,,,,,,
4,4280,Jacksonville,Overcast,86,1,,,,,,,,,,
5,4280,Jacksonville,Cloudy,93,1,,,,,,,,,,
6,4280,Jacksonville,Bkh,85,1,,,,,,,,,,
7,4280,Jacksonville,Cloudy,89,1,,,,,,,,,,
14,4280,Jacksonville,Mostly Cloudy,78,1,,,,,,,,,,
8,4280,Jacksonville,Cloudy,82,1,,,,,,,,,,
9,4280,Jacksonville,Cloudy,94,1,,,,,,,,,,
15,4280,Jacksonville,Cloudy,89,1,,,,,,,,,,
10,4280,Jacksonville,mostly cloudy,88,1,,,,,,,,,,
11,4280,Jacksonville,Cloudy,93,1,,,,,,,,,,
12,4280,Jacksonville,Cloudy,82,1,,,,,,,,,,
13,4280,Jacksonville,Overcast and Breezy,90,1,,,,,,,,,,
1,4306,Jacksonville,Mostly Cloudy,,1,,,,,,,,,,
2,4306,Jacksonville,Mostly Cloudy,71,1,,,,,,,,,,
3,4306,Jacksonville,Mostly Cloudy,71,1,,,,,,,,,,
4,4306,Jacksonville,Mostly Cloudy,72,1,,,,,,,,,,
5,4306,Jacksonville,Partly Sunny,70,1,,,,,,,,,,
6,4306,Jacksonville,Bkh,73,1,,,,,,,,,,
7,4306,Jacksonville,Mostly Cloudy,71,1,,,,,,,,,,
14,4306,Jacksonville,Mostly Cloudy,65,1,,,,,,,,,,
8,4306,Jacksonville,Sunny,61,1,,,,,,,,,,
9,4306,Jacksonville,Cloudy,70,1,,,,,,,,,,
15,4306,Jacksonville,Mostly Cloudy,70,1,,,,,,,,,,
10,4306,Jacksonville,mostly cloudy,66,1,,,,,,,,,,
11,4306,Jacksonville,Partly Sunny,70,1,,,,,,,,,,
12,4306,Jacksonville,Mostly Cloudy,70,1,,,,,,,,,,
13,4306,Jacksonville,Mostly Cloudy,71,1,,,,,,,,,,
1,4584,Las Vegas,Fair,,1,,,,,,,,,,
2,4584,Las Vegas,Clear,81,1,,,,,,,,,,
3,4584,Las Vegas,Partly Cloudy,76,1,,,,,,,,,,
4,4584,Las Vegas,Partly Cloudy,74,1,,,,,,,,,,
5,4584,Las Vegas,Mostly Sunny,75,1,,,,,,,,,,
6,4584,Las Vegas,Partly Cloudy,91,1,,,,,,,,,,
7,4584,Las Vegas,Sunny,75,1,,,,,,,,,,
14,4584,Las Vegas,Mostly Clear,83,1,,,,,,,,,,
8,4584,Las Vegas,Mostly Clear,72,1,,,,,,,,,,
9,4584,Las Vegas,Clear,81,1,,,,,,,,,,
15,4584,Las Vegas,Clear,82,1,,,,,,,,,,
10,4584,Las Vegas,clear sky,70,1,,,,,,,,,,
11,4584,Las Vegas,Mostly Sunny,75,1,,,,,,,,,,
12,4584,Las Vegas,Mostly Sunny,75,1,,,,,,,,,,
13,4584,Las Vegas,A Few Clouds,75,1,,,,,,,,,,
1,4888,Los Angeles,Fair,,1,,,,,,,,,,
2,4888,Los Angeles,Clear,59,1,,,,,,,,,,
3,4888,Los Angeles,Clear,62,1,,,,,,,,,,
4,4888,Los Angeles,Clear,77,1,,,,,,,,,,
5,4888,Los Angeles,Sunny,61,1,,,,,,,,,,
6,4888,Los Angeles,Clear,59,1,,,,,,,,,,
7,4888,Los Angeles,Mostly Clear,64,1,,,,,,,,,,
14,4888,Los Angeles,Mostly Sunny,48,1,,,,,,,,,,
8,4888,Los Angeles,Sunny,61,1,,,,,,,,,,
9,4888,Los Angeles,High Surf AdvisoryClear,59,1,,,,,,,,,,
15,4888,Los Angeles,Clear,77,1,,,,,,,,,,
10,4888,Los Angeles,clear sky,59,1,,,,,,,,,,
11,4888,Los Angeles,Sunny,61,1,,,,,,,,,,
12,4888,Los Angeles,Sunny,47,1,,,,,,,,,,
13,4888,Los Angeles,Fair,62,1,,,,,,,,,,
1,4899,Los Angeles,Partly Cloudy,,1,,,,,,,,,,
2,4899,Los Angeles,Hazy,82,1,,,,,,,,,,
3,4899,Los Angeles,Haze,83,1,,,,,,,,,,
4,4899,Los Angeles,Haze,86,1,,,,,,,,,,
5,4899,Los Angeles,Partly Cloudy,82,1,,,,,,,,,,
6,4899,Los Angeles,Hazy,82,1,,,,,,,,,,
7,4899,Los Angeles,Partly Cloudy,84,1,,,,,,,,,,
14,4899,Los Angeles,Mostly Cloudy,86,1,,,,,,,,,,
8,4899,Los Angeles,Cloudy,81,1,,,,,,,,,,
9,4899,Los Angeles,High Surf AdvisoryHaze,82,1,,,,,,,,,,
15,4899,Los Angeles,Mist,93,1,,,,,,,,,,
10,4899,Los Angeles,clear sky,82,1,,,,,,,,,,
11,4899,Los Angeles,Partly Cloudy,82,1,,,,,,,,,,
12,4899,Los Angeles,Mostly Cloudy,87,1,,,,,,,,,,
13,4899,Los Angeles,Haze,83,1,,,,,,,,,,
1,4900,Los Angeles,Fair,,1,,,,,,,,,,
2,4900,Los Angeles,Hazy,82,1,,,,,,,,,,
3,4900,Los Angeles,Haze,83,1,,,,,,,,,,
4,4900,Los Angeles,Haze,87,1,,,,,,,,,,
5,4900,Los Angeles,Hazy Moonlight,82,1,,,,,,,,,,
6,4900,Los Angeles,Hazy,82,1,,,,,,,,,,
7,4900,Los Angeles,Clear,83,1,,,,,,,,,,
14,4900,Los Angeles,Partly Cloudy,83,1,,,,,,,,,,
8,4900,Los Angeles,Partly Cloudy,82,1,,,,,,,,,,
9,4900,Los Angeles,High Surf AdvisoryHaze,82,1,,,,,,,,,,
15,4900,Los Angeles,Mist,93,1,,,,,,,,,,
10,4900,Los Angeles,clear sky,82,1,,,,,,,,,,
11,4900,Los Angeles,Hazy Clouds,82,1,,,,,,,,,,
12,4900,Los Angeles,Mostly Cloudy,82,1,,,,,,,,,,
13,4900,Los Angeles,Haze,83,1,,,,,,,,,,
1,4934,Los Angeles,Fair,,1,,,,,,,,,,
2,4934,Los Angeles,Clear,87,1,,,,,,,,,,
3,4934,Los Angeles,Clear,83,1,,,,,,,,,,
4,4934,Los Angeles,Clear,89,1,,,,,,,,,,
5,4934,Los Angeles,Clear,83,1,,,,,,,,,,
6,4934,Los Angeles,Clear,87,1,,,,,,,,,,
7,4934,Los Angeles,Clear,84,1,,,,,,,,,,
14,4934,Los Angeles,Mostly Clear,83,1,,,,,,,,,,
8,4934,Los Angeles,Clear,83,1,,,,,,,,,,
9,4934,Los Angeles,Coastal Flood StatementClear,87,1,,,,,,,,,,
15,4934,Los Angeles,Mist,100,1,,,,,,,,,,
10,4934,Los Angeles,clear sky,82,1,,,,,,,,,,
11,4934,Los Angeles,Clear,83,1,,,,,,,,,,
12,4934,Los Angeles,Clear,88,1,,,,,,,,,,
13,4934,Los Angeles,Fog,94,1,,,,,,,,,,
1,4938,Los Angeles,Haze,,1,,,,,,,,,,
2,4938,Los Angeles,Hazy,87,1,,,,,,,,,,
3,4938,Los Angeles,Haze,83,1,,,,,,,,,,
4,4938,Los Angeles,Haze,85,1,,,,,,,,,,
5,4938,Los Angeles,Hazy Sunshine,83,1,,,,,,,,,,
6,4938,Los Angeles,Hazy,87,1,,,,,,,,,,
7,4938,Los Angeles,Sunny,78,1,,,,,,,,,,
14,4938,Los Angeles,Mostly Clear,86,1,,,,,,,,,,
8,4938,Los Angeles,Clear,82,1,,,,,,,,,,
9,4938,Los Angeles,Coastal Flood StatementHaze,87,1,,,,,,,,,,
15,4938,Los Angeles,Mist,100,1,,,,,,,,,,
10,4938,Los Angeles,clear sky,87,1,,,,,,,,,,
11,4938,Los Angeles,Hazy Sunshine,83,1,,,,,,,,,,
12,4938,Los Angeles,Sunny,88,1,,,,,,,,,,
13,4938,Los Angeles,Haze,83,1,,,,,,,,,,
1,4940,Los Angeles,Fair,,1,,,,,,,,,,
2,4940,Los Angeles,Hazy,77,1,,,,,,,,,,
3,4940,Los Angeles,Haze,64,1,,,,,,,,,,
4,4940,Los Angeles,Haze,68,1,,,,,,,,,,
5,4940,Los Angeles,Sunny,74,1,,,,,,,,,,
6,4940,Los Angeles,Hazy,63,1,,,,,,,,,,
7,4940,Los Angeles,Sunny,71,1,,,,,,,,,,
14,4940,Los Angeles,Hazy,83,1,,,,,,,,,,
8,4940,Los Angeles,Sunny,74,1,,,,,,,,,,
9,4940,Los Angeles,Coastal Flood StatementHaze,62,1,,,,,,,,,,
15,4940,Los Angeles,Mist,87,1,,,,,,,,,,
10,4940,Los Angeles,clear sky,76,1,,,,,,,,,,
11,4940,Los Angeles,Sunny,74,1,,,,,,,,,,
12,4940,Los Angeles,Sunny,79,1,,,,,,,,,,
13,4940,Los Angeles,Fog,89,1,,,,,,,,,,
1,4941,Los Angeles,Fair,,1,,,,,,,,,,
2,4941,Los Angeles,Hazy,63,1,,,,,,,,,,
3,4941,Los Angeles,Haze,64,1,,,,,,,,,,
4,4941,Los Angeles,Haze,62,1,,,,,,,,,,
5,4941,Los Angeles,Sunny,63,1,,,,,,,,,,
6,4941,Los Angeles,Hazy,63,1,,,,,,,,,,
7,4941,Los Angeles,Sunny,62,1,,,,,,,,,,
14,4941,Los Angeles,Hazy,83,1,,,,,,,,,,
8,4941,Los Angeles,Sunny,63,1,,,,,,,,,,
9,4941,Los Angeles,Coastal Flood StatementHaze,62,1,,,,,,,,,,
15,4941,Los Angeles,Mist,87,1,,,,,,,,,,
10,4941,Los Angeles,clear sky,63,1,,,,,,,,,,
11,4941,Los Angeles,Sunny,63,1,,,,,,,,,,
12,4941,Los Angeles,Sunny,66,1,,,,,,,,,,
13,4941,Los Angeles,Haze,64,1,,,,,,,,,,
1,4942,Los Angeles,Fair,,1,,,,,,,,,,
2,4942,Los Angeles,Clear,52,1,,,,,,,,,,
3,4942,Los Angeles,Clear,52,1,,,,,,,,,,
4,4942,Los Angeles,Clear,55,1,,,,,,,,,,
5,4942,Los Angeles,Sunny,51,1,,,,,,,,,,
6,4942,Los Angeles,Clear,52,1,,,,,,,,,,
7,4942,Los Angeles,Sunny,48,1,,,,,,,,,,
14,4942,Los Angeles,Mostly Sunny,64,1,,,,,,,,,,
8,4942,Los Angeles,Sunny,51,1,,,,,,,,,,
9,4942,Los Angeles,Coastal Flood StatementClear,51,1,,,,,,,,,,
15,4942,Los Angeles,Mostly Clear,72,1,,,,,,,,,,
10,4942,Los Angeles,clear sky,63,1,,,,,,,,,,
11,4942,Los Angeles,Sunny,51,1,,,,,,,,,,
12,4942,Los Angeles,Sunny,49,1,,,,,,,,,,
13,4942,Los Angeles,Fair,52,1,,,,,,,,,,
1,4944,Los Angeles,Fair,,1,,,,,,,,,,
2,4944,Los Angeles,Clear,46,1,,,,,,,,,,
3,4944,Los Angeles,Haze,47,1,,,,,,,,,,
4,4944,Los Angeles,Haze,50,1,,,,,,,,,,
5,4944,Los Angeles,Mostly Sunny,46,1,,,,,,,,,,
6,4944,Los Angeles,Clear,46,1,,,,,,,,,,
7,4944,Los Angeles,Sunny,43,1,,,,,,,,,,
14,4944,Los Angeles,Mostly Sunny,52,1,,,,,,,,,,
8,4944,Los Angeles,Sunny,46,1,,,,,,,,,,
9,4944,Los Angeles,Coastal Flood StatementHaze,48,1,,,,,,,,,,
15,4944,Los Angeles,Clear,57,1,,,,,,,,,,
10,4944,Los Angeles,clear sky,45,1,,,,,,,,,,
11,4944,Los Angeles,Mostly Sunny,46,1,,,,,,,,,,
12,4944,Los Angeles,Sunny,44,1,,,,,,,,,,
13,4944,Los Angeles,Haze,47,1,,,,,,,,,,
6,4993,Los Angeles,Clear,67,1,,,,,,,,,,
7,4993,Los Angeles,Sunny,69,1,,,,,,,,,,
14,4993,Los Angeles,Mostly Clear,71,1,,,,,,,,,,
8,4993,Los Angeles,Sunny,71,1,,,,,,,,,,
9,4993,Los Angeles,Clear,66,1,,,,,,,,,,
15,4993,Los Angeles,Clear,77,1,,,,,,,,,,
10,4993,Los Angeles,clear sky,71,1,,,,,,,,,,
11,4993,Los Angeles,Sunny,68,1,,,,,,,,,,
12,4993,Los Angeles,Sunny,35,1,,,,,,,,,,
13,4993,Los Angeles,Fair,69,1,,,,,,,,,,
1,4993,Los Angeles,Fair,,1,,,,,,,,,,
2,4993,Los Angeles,Clear,67,1,,,,,,,,,,
3,4993,Los Angeles,Clear,69,1,,,,,,,,,,
4,4993,Los Angeles,Clear,70,1,,,,,,,,,,
5,4993,Los Angeles,Sunny,68,1,,,,,,,,,,
6,4993,Los Angeles,Clear,67,1,,,,,,,,,,
7,4993,Los Angeles,Sunny,69,1,,,,,,,,,,
14,4993,Los Angeles,Mostly Clear,71,1,,,,,,,,,,
8,4993,Los Angeles,Sunny,71,1,,,,,,,,,,
9,4993,Los Angeles,Clear,66,1,,,,,,,,,,
15,4993,Los Angeles,Clear,77,1,,,,,,,,,,
10,4993,Los Angeles,clear sky,71,1,,,,,,,,,,
11,4993,Los Angeles,Sunny,68,1,,,,,,,,,,
12,4993,Los Angeles,Sunny,35,1,,,,,,,,,,
13,4993,Los Angeles,Fair,69,1,,,,,,,,,,
1,5268,Memphis,Cloudy,,1,,,,,,,,,,
2,5268,Memphis,Overcast,53,1,,,,,,,,,,
3,5268,Memphis,Overcast,55,1,,,,,,,,,,
4,5268,Memphis,Overcast,20,1,,,,,,,,,,
5,5268,Memphis,Cloudy,55,1,,,,,,,,,,
6,5268,Memphis,Overcast,53,1,,,,,,,,,,
7,5268,Memphis,Cloudy,69,1,,,,,,,,,,
14,5268,Memphis,Cloudy,50,1,,,,,,,,,,
8,5268,Memphis,Cloudy,55,1,,,,,,,,,,
9,5268,Memphis,Cloudy,53,1,,,,,,,,,,
15,5268,Memphis,Cloudy,55,1,,,,,,,,,,
10,5268,Memphis,mostly cloudy,53,1,,,,,,,,,,
11,5268,Memphis,Cloudy,55,1,,,,,,,,,,
12,5268,Memphis,Cloudy,55,1,,,,,,,,,,
1,5316,Memphis,Cloudy,,1,,,,,,,,,,
2,5316,Memphis,Overcast,57,1,,,,,,,,,,
3,5316,Memphis,Overcast,60,1,,,,,,,,,,
4,5316,Memphis,Overcast,34,1,,,,,,,,,,
5,5316,Memphis,Cloudy,59,1,,,,,,,,,,
6,5316,Memphis,Overcast,57,1,,,,,,,,,,
7,5316,Memphis,Cloudy,72,1,,,,,,,,,,
14,5316,Memphis,Cloudy,60,1,,,,,,,,,,
8,5316,Memphis,Cloudy,59,1,,,,,,,,,,
9,5316,Memphis,Cloudy,57,1,,,,,,,,,,
15,5316,Memphis,Cloudy,67,1,,,,,,,,,,
10,5316,Memphis,mostly cloudy,57,1,,,,,,,,,,
11,5316,Memphis,Cloudy,59,1,,,,,,,,,,
12,5316,Memphis,Cloudy,59,1,,,,,,,,,,
1,5440,Milwaukee,Partly Cloudy,,1,,,,,,,,,,
2,5440,Milwaukee,Partly Cloudy,46,1,,,,,,,,,,
3,5440,Milwaukee,Partly Cloudy,48,1,,,,,,,,,,
4,5440,Milwaukee,Partly Cloudy,52,1,,,,,,,,,,
5,5440,Milwaukee,Mostly Clear,47,1,,,,,,,,,,
6,5440,Milwaukee,Partly Cloudy,46,1,,,,,,,,,,
7,5440,Milwaukee,Clear,45,1,,,,,,,,,,
14,5440,Milwaukee,Partly Cloudy,40,1,,,,,,,,,,
8,5440,Milwaukee,Mostly Clear,47,1,,,,,,,,,,
9,5440,Milwaukee,Mostly Sunny,47,1,,,,,,,,,,
15,5440,Milwaukee,Few Clouds,47,1,,,,,,,,,,
10,5440,Milwaukee,clear sky,46,1,,,,,,,,,,
11,5440,Milwaukee,Mostly Clear,47,1,,,,,,,,,,
12,5440,Milwaukee,Clear,50,1,,,,,,,,,,
13,5440,Milwaukee,A Few Clouds,47,1,,,,,,,,,,
1,5446,Milwaukee,Partly Cloudy,,1,,,,,,,,,,
2,5446,Milwaukee,Partly Cloudy,60,1,,,,,,,,,,
3,5446,Milwaukee,Partly Cloudy,57,1,,,,,,,,,,
4,5446,Milwaukee,Partly Cloudy,60,1,,,,,,,,,,
5,5446,Milwaukee,Partly Cloudy,60,1,,,,,,,,,,
6,5446,Milwaukee,Partly Cloudy,60,1,,,,,,,,,,
7,5446,Milwaukee,Partly Cloudy,58,1,,,,,,,,,,
14,5446,Milwaukee,Partly Cloudy,50,1,,,,,,,,,,
8,5446,Milwaukee,Mostly Clear,57,1,,,,,,,,,,
9,5446,Milwaukee,Partly Cloudy,60,1,,,,,,,,,,
15,5446,Milwaukee,Mostly Clear,60,1,,,,,,,,,,
10,5446,Milwaukee,clear sky,55,1,,,,,,,,,,
11,5446,Milwaukee,Partly Cloudy,60,1,,,,,,,,,,
12,5446,Milwaukee,Clear,60,1,,,,,,,,,,
13,5446,Milwaukee,Partly Cloudy,60,1,,,,,,,,,,
1,5455,Milwaukee,Partly Cloudy,,1,,,,,,,,,,
2,5455,Milwaukee,Partly Cloudy,49,1,,,,,,,,,,
3,5455,Milwaukee,Scattered Clouds,52,1,,,,,,,,,,
4,5455,Milwaukee,Scattered Clouds,54,1,,,,,,,,,,
5,5455,Milwaukee,Partly Sunny,51,1,,,,,,,,,,
6,5455,Milwaukee,Partly Cloudy,49,1,,,,,,,,,,
7,5455,Milwaukee,Partly Cloudy,37,1,,,,,,,,,,
14,5455,Milwaukee,Partly Cloudy,31,1,,,,,,,,,,
8,5455,Milwaukee,Partly Sunny,51,1,,,,,,,,,,
9,5455,Milwaukee,Partly Cloudy,49,1,,,,,,,,,,
15,5455,Milwaukee,Mostly Clear,51,1,,,,,,,,,,
10,5455,Milwaukee,clear sky,37,1,,,,,,,,,,
11,5455,Milwaukee,Partly Sunny,51,1,,,,,,,,,,
12,5455,Milwaukee,Sunny,34,1,,,,,,,,,,
13,5455,Milwaukee,Partly Cloudy,51,1,,,,,,,,,,
1,5479,Milwaukee,Cloudy,,1,,,,,,,,,,
2,5479,Milwaukee,Overcast,67,1,,,,,,,,,,
3,5479,Milwaukee,Overcast,65,1,,,,,,,,,,
4,5479,Milwaukee,Overcast,70,1,,,,,,,,,,
5,5479,Milwaukee,Cloudy,64,1,,,,,,,,,,
6,5479,Milwaukee,Overcast,61,1,,,,,,,,,,
7,5479,Milwaukee,Cloudy,60,1,,,,,,,,,,
14,5479,Milwaukee,Partly Cloudy,58,1,,,,,,,,,,
8,5479,Milwaukee,Cloudy,64,1,,,,,,,,,,
9,5479,Milwaukee,Cloudy,67,1,,,,,,,,,,
15,5479,Milwaukee,Cloudy,65,1,,,,,,,,,,
10,5479,Milwaukee,mostly cloudy,67,1,,,,,,,,,,
11,5479,Milwaukee,Cloudy,64,1,,,,,,,,,,
12,5479,Milwaukee,Cloudy,66,1,,,,,,,,,,
1,5485,Milwaukee,Cloudy,,1,,,,,,,,,,
2,5485,Milwaukee,Overcast,54,1,,,,,,,,,,
3,5485,Milwaukee,Overcast,53,1,,,,,,,,,,
4,5485,Milwaukee,Overcast,53,1,,,,,,,,,,
5,5485,Milwaukee,Cloudy,52,1,,,,,,,,,,
6,5485,Milwaukee,Overcast,51,1,,,,,,,,,,
7,5485,Milwaukee,Cloudy,45,1,,,,,,,,,,
14,5485,Milwaukee,Cloudy,47,1,,,,,,,,,,
8,5485,Milwaukee,Cloudy,54,1,,,,,,,,,,
9,5485,Milwaukee,Cloudy,50,1,,,,,,,,,,
15,5485,Milwaukee,Cloudy,52,1,,,,,,,,,,
10,5485,Milwaukee,mostly cloudy,53,1,,,,,,,,,,
11,5485,Milwaukee,Cloudy,52,1,,,,,,,,,,
12,5485,Milwaukee,Cloudy,57,1,,,,,,,,,,
1,5526,Milwaukee,Partly Cloudy,,1,,,,,,,,,,
2,5526,Milwaukee,Partly Cloudy,57,1,,,,,,,,,,
3,5526,Milwaukee,Scattered Clouds,64,1,,,,,,,,,,
4,5526,Milwaukee,Scattered Clouds,68,1,,,,,,,,,,
5,5526,Milwaukee,Partly Cloudy,64,1,,,,,,,,,,
6,5526,Milwaukee,Partly Cloudy,62,1,,,,,,,,,,
7,5526,Milwaukee,Mostly Clear,54,1,,,,,,,,,,
14,5526,Milwaukee,Partly Cloudy,54,1,,,,,,,,,,
8,5526,Milwaukee,Partly Cloudy,61,1,,,,,,,,,,
9,5526,Milwaukee,Partly Cloudy,62,1,,,,,,,,,,
15,5526,Milwaukee,Mostly Clear,64,1,,,,,,,,,,
10,5526,Milwaukee,clear sky,57,1,,,,,,,,,,
11,5526,Milwaukee,Partly Cloudy,64,1,,,,,,,,,,
12,5526,Milwaukee,Clear,48,1,,,,,,,,,,
13,5526,Milwaukee,Partly Cloudy,64,1,,,,,,,,,,
1,5527,Milwaukee,Partly Cloudy,,1,,,,,,,,,,
2,5527,Milwaukee,Partly Cloudy,62,1,,,,,,,,,,
3,5527,Milwaukee,Scattered Clouds,64,1,,,,,,,,,,
