source,flight,scheduled_departure,actual_departure,departure_gate,scheduled_arrival,actual_arrival,arrival_gate,attr9,attr10,attr11
1,683,26,905,,28,1040,,,,26634
1,684,26,905,,28,1065,,,,26635
1,685,26,905,,28,1110,,,,26636
1,692,26,910,924,28,1065,1072,,,26644
1,1781,26,911,,28,983,,,,26646
1,2147,26,912,,28,972,,,,26647
1,705,26,915,,28,1056,,,,26654
1,703,26,915,939,28,1113,1139,,,26655
1,704,26,915,939,28,1113,1139,,,26656
1,711,26,920,,28,1105,,,,26662
1,716,26,927,923,28,1025,1017,,,26669
1,722,26,930,,28,1029,,,,26670
1,730,26,935,933,28,1135,1136,,,26675
1,1784,26,940,,28,1113,,,,26678
1,728,26,945,953,28,1025,1020,,,26684
1,734,26,945,,28,1095,,,,26679
1,1787,26,945,,28,1101,,,,26685
1,738,26,945,946,28,1171,439,,,26686
1,755,26,950,,28,1078,,,,26691
1,1789,26,950,,28,1392,,,,26692
1,754,26,958,977,28,1230,1212,,,26705
1,762,26,960,250,28,29,718,,,26709
1,1793,26,960,985,28,1103,1123,,,26710
1,759,26,960,950,28,1120,1092,,,26707
1,751,26,961,961,28,1157,1155,,,26717
1,1149,26,965,,28,1199,,,,26719
1,1796,26,968,,28,1055,,,,26721
1,1797,26,970,250,28,1118,374,,,26722
1,775,26,975,969,28,1170,1157,,,26729
1,776,26,975,975,28,1195,1212,,,26730
1,1800,26,981,,28,1069,,,,26733
1,782,26,984,267,28,62,747,,,26734
1,791,26,986,,28,1076,,,,26739
1,1803,26,988,,28,1105,,,,26741
1,794,26,990,983,28,1130,1117,,,26742
1,802,26,997,,28,1165,,,,26752
1,804,26,1000,,28,1100,,,,26753
1,1808,26,1010,,28,28,,,,26765
1,831,26,1015,,28,1100,,,,26772
1,830,26,1015,,28,1131,,,,26773
1,1810,26,1015,,28,1170,,,,26774
1,828,26,1015,,28,1230,,,,26771
1,752,26,1016,,28,1269,,,,26775
1,753,26,1016,1014,28,1269,1252,,,26776
1,833,26,1020,1010,28,1145,1150,,,26777
1,835,26,1020,,28,1235,,,,26779
1,1813,26,1025,,28,1172,,,,26784
1,847,26,1025,,28,1285,,,,26785
1,2260,26,1030,310,28,1118,383,,,26792
1,843,26,1030,,28,1135,,,,26790
1,846,26,1030,,28,1204,,,,26793
1,844,26,1030,,28,1225,,,,26791
1,852,26,1040,,28,1230,,,,26804
1,860,26,1045,,28,1212,,,,26808
1,1823,26,1050,,28,1120,,,,26814
1,864,26,1050,,28,1235,,,,26813
1,869,26,1055,1049,28,1260,1236,,,26816
1,888,26,1059,1057,28,1160,1167,,,26820
1,2298,26,1060,,28,1272,,,,26824
1,870,26,1065,1064,28,1420,701,,,26830
1,1280,26,1070,,28,1201,,,,26834
1,880,26,1070,1075,28,1205,1186,,,26835
1,885,26,1070,,28,1240,,,,26831
1,2262,26,1075,1216,28,1439,134,,,26837
1,894,26,1080,1178,28,1115,481,,,26841
1,895,26,1080,1071,28,1175,1152,,,26843
1,1834,26,1080,,28,1178,,,,26847
1,1832,26,1080,,28,1235,,,,26844
1,899,26,1080,1080,28,1288,1270,,,26848
1,2137,26,1083,,28,1225,,,,26855
1,903,26,1085,,28,1165,,,,26857
1,914,26,1095,1092,28,1286,1274,,,26866
1,912,26,1095,,28,1300,,,,26865
1,1843,26,1100,1223,28,1175,1285,,,26872
1,920,26,1100,1097,28,1214,1221,,,26873
1,1842,26,1100,,28,1368,,,,26871
1,928,26,1110,1148,28,1165,1186,,,26879
1,1157,26,1110,,28,1215,,,,26880
1,932,26,1120,,28,1325,,,,26883
1,935,26,1125,,28,1270,,,,26885
1,1847,26,1130,410,28,1267,547,,,26888
1,943,26,1135,,28,1255,,,,26894
1,956,26,1145,,28,1243,,,,26903
1,957,26,1145,,28,1252,,,,26904
1,1159,26,1145,,28,1345,,,,26902
1,964,26,1150,1157,28,1266,1245,,,26909
1,959,26,1150,,28,1270,,,,26906
1,946,26,1150,,28,1382,,,,26910
1,1469,26,1155,435,28,1323,603,,,26919
1,967,26,1157,1153,28,1270,1263,,,26920
1,975,26,1170,1177,28,1333,1317,,,26930
1,986,26,1170,,28,1375,,,,26928
1,987,26,1170,,28,1385,,,,26929
1,1613,26,1172,,28,1285,,,,26934
1,990,26,1175,,28,1210,,,,26935
1,1859,26,1179,,28,1248,,,,26939
1,997,26,1180,,28,45,,,,26943
1,993,26,1180,,28,1316,,,,26945
1,1860,26,1182,,28,1250,,,,26947
1,2139,26,1183,,28,1268,,,,26948
1,1001,26,1185,,28,1350,,,,26950
1,1004,26,1195,,28,1287,,,,26956
1,1870,26,1199,1191,28,1285,1266,,,26960
1,1006,26,1200,,28,1245,,,,26961
1,1872,26,1200,,28,1285,,,,26963
1,1007,26,1200,,28,1310,,,,26962
1,1009,26,1205,,28,1305,,,,26965
1,1012,26,1210,,28,1295,,,,26970
1,1016,26,1215,495,28,1336,616,,,26977
1,1020,26,1220,,28,1280,,,,26981
1,1022,26,1220,,28,1305,,,,26983
1,2012,26,1230,,28,1363,,,,26991
1,1029,26,1235,1222,28,1270,1238,,,26997
1,1039,26,1255,1264,28,1425,1428,,,27010
1,1046,26,1260,,28,15,,,,27017
1,1050,26,1265,,28,78,,,,27021
1,1053,26,1270,,28,5,,,,27023
1,1055,26,1270,,28,1439,,,,27024
1,1059,26,1280,,28,10,,,,27033
1,1061,26,1280,1287,28,330,316,,,27035
1,677,26,1285,565,28,1342,622,,,27038
1,1896,26,1290,570,28,13,733,,,27042
1,1299,26,1310,,28,640,,,,27054
1,1094,26,1340,,28,363,,,,27073
1,1098,26,1350,,28,45,,,,27077
1,1109,26,1380,1394,28,400,396,,,27088
1,1111,26,1393,679,28,315,287,,,27093
1,1114,26,1405,1420,28,415,411,,,27095
1,1117,26,1435,47,28,350,368,,,27099
1,1,27,25,,29,357,,,,27102
1,3,27,75,,29,327,,,,27104
1,13,27,335,352,29,525,515,,,27106
1,1121,27,345,342,29,490,469,,,27108
1,1622,27,345,,29,588,,,,27110
1,1624,27,360,,29,445,,,,27118
1,1626,27,360,,29,830,,,,27119
1,38,27,365,,29,456,,,,27136
1,43,27,370,,29,560,,,,27139
1,1122,27,370,,29,600,,,,27140
1,1637,27,375,,29,520,,,,27148
1,50,27,375,379,29,560,526,,,27147
1,1635,27,375,,29,565,,,,27149
1,1640,27,380,375,29,484,481,,,27155
1,55,27,380,,29,685,,,,27154
1,2331,27,382,,29,476,,,,27159
1,2307,27,383,,29,742,,,,27160
1,61,27,385,,29,700,,,,27161
1,68,27,390,388,29,449,440,,,27166
1,1646,27,390,390,29,595,586,,,27165
1,72,27,400,413,29,495,473,,,27178
1,87,27,405,,29,485,,,,27183
1,76,27,405,397,29,550,525,,,27182
1,100,27,405,,29,599,,,,27184
1,81,27,405,396,29,628,608,,,27185
1,1591,27,410,421,29,525,510,,,27187
1,1650,27,415,,29,600,,,,27193
1,85,27,415,,29,725,,,,27192
1,1654,27,420,,29,524,,,,27200
1,105,27,420,447,29,578,573,,,27201
1,115,27,420,,29,587,,,,27202
1,92,27,420,,29,595,,,,27195
1,93,27,420,411,29,595,555,,,27196
1,1652,27,420,434,29,600,589,,,27203
1,112,27,420,423,29,626,616,,,27204
1,97,27,420,,29,930,,,,27205
1,123,27,430,,29,533,,,,27221
1,120,27,430,,29,580,,,,27218
1,126,27,435,443,29,635,645,,,27224
1,127,27,435,454,29,695,706,,,27225
1,133,27,440,,29,635,,,,27228
1,1661,27,445,,29,545,,,,27232
1,136,27,445,445,29,670,656,,,27231
1,1662,27,448,,29,570,,,,27238
1,142,27,450,,29,547,,,,27241
1,1664,27,450,,29,650,,,,27242
1,153,27,450,451,29,665,653,,,27243
1,140,27,450,461,29,685,680,,,27240
1,2333,27,452,,29,545,,,,27246
1,164,27,452,,29,655,,,,27247
1,1666,27,455,463,29,945,906,,,27249
1,1392,27,460,,29,570,,,,27254
1,2281,27,465,,29,553,,,,27260
1,156,27,465,477,29,570,570,,,27258
1,157,27,465,602,29,585,686,,,27259
1,148,27,465,,29,593,,,,27261
1,1671,27,465,,29,776,,,,27262
1,162,27,465,480,29,959,937,,,27263
1,1672,27,470,,29,533,,,,27267
1,172,27,475,,29,595,,,,27269
1,173,27,475,,29,665,,,,27270
1,1675,27,475,481,29,748,742,,,27271
1,1677,27,480,,29,587,,,,27274
1,2029,27,480,523,29,593,582,,,27275
1,184,27,485,,29,697,,,,27279
1,185,27,485,481,29,697,702,,,27280
1,189,27,490,,29,619,,,,27286
1,1595,27,490,,29,630,,,,27287
1,1684,27,490,,29,695,,,,27288
1,179,27,505,504,29,734,734,,,27302
1,219,27,510,,29,626,,,,27310
1,213,27,510,517,29,710,704,,,27309
1,214,27,510,607,29,720,776,,,27311
1,220,27,515,,29,690,,,,27317
1,221,27,515,508,29,1017,1044,,,27319
1,1688,27,519,,29,588,,,,27323
1,1127,27,520,,29,680,,,,27324
1,236,27,525,518,29,1030,1007,,,27329
1,1691,27,535,,29,619,,,,27343
1,248,27,535,527,29,695,679,,,27341
1,249,27,535,532,29,700,687,,,27342
1,1692,27,535,,29,718,,,,27344
1,1693,27,536,,29,690,,,,27346
1,291,27,540,546,29,652,640,,,27349
1,1694,27,540,,29,715,,,,27350
1,285,27,555,554,29,611,601,,,27364
1,273,27,555,625,29,645,700,,,27362
1,1700,27,560,,29,656,,,,27368
1,279,27,560,580,29,669,653,,,27369
1,1699,27,560,,29,833,,,,27370
1,286,27,570,,29,665,,,,27375
1,1128,27,570,577,29,830,802,,,27377
1,1703,27,572,,29,645,,,,27381
1,294,27,575,,29,645,,,,27383
1,1485,27,575,590,29,715,700,,,27384
1,2228,27,585,585,29,686,683,,,27387
1,298,27,585,,29,828,,,,27388
1,1705,27,590,,29,781,,,,27391
1,308,27,595,,29,800,,,,27396
1,309,27,595,,29,972,,,,27397
1,2334,27,601,,29,968,,,,27410
1,1131,27,615,,29,710,,,,27417
1,324,27,615,,29,732,,,,27419
1,1713,27,625,,29,910,,,,27427
1,343,27,630,628,29,760,747,,,27432
1,340,27,630,664,29,770,767,,,27436
1,344,27,630,,29,805,,,,27433
1,363,27,635,,29,904,,,,27439
1,355,27,637,,29,684,,,,27441
1,2310,27,640,,29,728,,,,27447
1,357,27,640,635,29,775,797,,,27443
1,2295,27,642,,29,991,,,,27448
1,365,27,645,660,29,785,784,,,27451
1,367,27,645,,29,860,,,,27454
1,369,27,645,,29,916,,,,27455
1,1134,27,650,655,29,870,868,,,27458
1,2311,27,660,,29,758,,,,27464
1,383,27,665,660,29,1017,1010,,,27469
1,384,27,670,,29,740,,,,27470
1,1602,27,674,689,29,853,829,,,27475
1,389,27,675,668,29,820,788,,,27476
1,1603,27,685,,29,740,,,,27484
1,411,27,689,,29,785,,,,27487
1,437,27,693,,29,1199,,,,27499
1,419,27,695,749,29,865,170,,,27501
1,1136,27,695,704,29,905,905,,,27504
1,1731,27,700,,29,766,,,,27508
1,1733,27,702,,29,825,,,,27510
1,434,27,705,,29,840,,,,27511
1,435,27,705,,29,930,,,,27512
1,445,27,715,714,29,1097,1094,,,27524
1,449,27,720,,29,860,,,,27529
1,452,27,720,,29,930,,,,27532
1,1738,27,725,,29,994,,,,27539
1,1737,27,725,,29,994,,,,27540
1,1739,27,730,,29,816,,,,27547
1,465,27,730,725,29,910,910,,,27545
1,467,27,735,736,29,795,806,,,27548
1,1740,27,735,,29,889,,,,27552
1,474,27,740,,29,840,,,,27558
1,512,27,740,740,29,1260,1234,,,27559
1,491,27,745,747,29,1061,1066,,,27562
1,487,27,750,,29,940,,,,27570
1,502,27,760,,29,855,,,,27576
1,503,27,760,774,29,925,911,,,27577
1,2051,27,765,,29,1129,,,,27582
1,514,27,770,,29,895,,,,27583
1,1747,27,770,,29,1015,,,,27584
1,511,27,778,,29,855,,,,27590
1,525,27,780,,29,945,,,,27593
1,1751,27,780,780,29,1008,1007,,,27594
1,560,27,781,801,29,801,809,,,27598
1,1237,27,784,,29,1110,,,,27599
1,529,27,785,799,29,875,862,,,27600
1,1140,27,785,888,29,1290,1381,,,27603
1,1347,27,786,780,29,898,886,,,27605
1,537,27,790,,29,1090,,,,27608
1,554,27,795,,29,871,,,,27613
1,1397,27,795,798,29,881,867,,,27614
1,557,27,805,,29,870,,,,27620
1,1756,27,805,798,29,892,157,,,27623
1,1758,27,805,,29,892,,,,27624
1,559,27,805,,29,920,,,,27622
1,562,27,805,,29,990,,,,27625
1,1757,27,805,,29,1069,,,,27626
1,532,27,806,801,29,1038,1036,,,27627
1,578,27,807,828,29,997,987,,,27629
1,563,27,809,823,29,982,979,,,27631
1,566,27,810,,29,950,,,,27633
1,1759,27,819,,29,933,,,,27638
1,576,27,820,,29,855,,,,27639
1,577,27,820,,29,1175,,,,27640
1,1349,27,830,,29,927,,,,27643
1,584,27,834,,29,1035,,,,27645
1,590,27,835,,29,900,,,,27646
1,602,27,840,,29,1006,,,,27659
1,1144,27,840,839,29,1015,1014,,,27655
1,1495,27,845,882,29,985,1030,,,27662
1,612,27,850,,29,1230,,,,27666
1,614,27,855,863,29,885,907,,,27671
1,617,27,860,894,29,940,977,,,27674
1,618,27,865,887,29,943,962,,,27679
1,1766,27,869,866,29,988,972,,,27685
1,625,27,869,,29,1059,,,,27684
1,631,27,870,,29,1143,,,,27688
1,643,27,875,920,29,965,981,,,27698
1,635,27,880,890,29,989,977,,,27708
1,651,27,880,885,29,996,990,,,27709
1,1774,27,882,,29,984,,,,27712
1,660,27,885,,29,1165,,,,27715
1,665,27,890,888,29,1000,992,,,27723
1,2131,27,891,,29,956,,,,27724
1,580,27,892,889,29,1109,1097,,,27725
1,675,27,895,,29,1013,,,,27728
1,672,27,895,,29,1020,,,,27729
1,1779,27,900,,29,1021,,,,27736
1,680,27,900,,29,1405,,,,27735
1,682,27,905,,29,970,,,,27737
1,683,27,905,938,29,1040,1065,,,27738
1,1780,27,905,,29,1059,,,,27741
1,684,27,905,,29,1065,,,,27739
1,711,27,920,,29,1105,,,,27764
1,730,27,935,,29,1135,,,,27776
1,1784,27,940,,29,1113,,,,27779
1,734,27,945,981,29,1095,1109,,,27780
1,1785,27,945,,29,1148,,,,27784
1,738,27,945,947,29,1171,436,,,27785
1,740,27,950,,29,1192,,,,27792
1,742,27,950,981,29,1223,1237,,,27793
1,746,27,950,,29,1297,,,,27794
1,777,27,954,953,29,1157,1231,,,27800
1,749,27,955,,29,1045,,,,27802
1,762,27,960,250,29,29,716,,,27809
1,1793,27,960,958,29,1103,1091,,,27810
1,758,27,960,,29,1115,,,,27806
1,760,27,960,,29,1130,,,,27808
1,1796,27,968,,29,1055,,,,27820
1,1797,27,970,250,29,1118,374,,,27821
1,773,27,975,1001,29,1130,450,,,27826
1,774,27,975,,29,1155,,,,27827
1,775,27,975,,29,1170,,,,27828
1,780,27,980,,29,641,,,,27830
1,1800,27,981,,29,1069,,,,27832
1,1804,27,990,,29,1070,,,,27842
1,795,27,990,,29,1200,,,,27841
1,799,27,995,,29,1030,,,,27843
1,2315,27,997,277,29,1251,537,,,27849
1,1459,27,1011,,29,1080,,,,27861
1,831,27,1015,,29,1100,,,,27870
1,826,27,1015,,29,1200,,,,27867
1,752,27,1016,1015,29,1269,1250,,,27873
1,834,27,1020,420,29,1195,593,,,27877
1,835,27,1020,,29,1235,,,,27876
1,840,27,1025,,29,1055,,,,27880
1,1813,27,1025,,29,1172,,,,27882
1,2260,27,1030,,29,1118,,,,27891
1,1818,27,1031,,29,1123,,,,27894
1,851,27,1040,1092,29,1170,1210,,,27902
1,1609,27,1045,,29,1175,,,,27904
1,857,27,1045,1044,29,1255,1267,,,27906
1,864,27,1050,,29,1235,,,,27912
1,1824,27,1050,,29,1269,,,,27913
1,1505,27,1058,,29,1250,,,,27917
1,1827,27,1059,,29,1230,,,,27918
1,874,27,1060,,29,1195,,,,27920
1,875,27,1060,1070,29,1270,533,,,27922
1,1365,27,1065,,29,1160,,,,27926
1,879,27,1065,,29,1270,,,,27928
1,870,27,1065,1061,29,1420,674,,,27929
1,885,27,1070,1196,29,1240,638,,,27930
1,1830,27,1075,,29,1166,,,,27935
1,894,27,1080,,29,1115,,,,27939
1,1831,27,1080,,29,1160,,,,27940
1,1835,27,1080,,29,1178,,,,27944
1,896,27,1080,1100,29,1270,1295,,,27942
1,2137,27,1083,,29,1225,,,,27952
1,904,27,1085,1079,29,1245,1231,,,27954
1,2301,27,1095,,29,1308,,,,27962
1,1610,27,1096,,29,1245,,,,27965
1,1844,27,1100,,29,1175,,,,27967
1,915,27,1106,1105,29,1317,1290,,,27971
1,934,27,1125,,29,1260,,,,27979
1,935,27,1125,,29,1270,,,,27980
1,939,27,1130,,29,1285,,,,27982
1,949,27,1130,1140,29,1288,1308,,,27983
1,943,27,1135,1138,29,1255,1243,,,27989
1,1611,27,1135,1152,29,1275,1253,,,27991
1,954,27,1140,,29,1256,,,,27993
1,1850,27,1140,,29,1317,,,,27992
1,1851,27,1150,,29,1243,,,,28003
1,964,27,1150,1156,29,1266,1251,,,28004
1,960,27,1150,,29,1350,,,,28001
1,961,27,1150,1179,29,1365,1388,,,28002
1,985,27,1151,,29,1260,,,,28007
1,968,27,1155,1222,29,1230,572,,,28008
1,970,27,1155,,29,1410,,,,28010
1,1507,27,1160,1200,29,1295,1339,,,28015
1,945,27,1160,,29,1392,,,,28017
1,1855,27,1165,,29,1366,,,,28020
1,982,27,1168,570,29,1256,644,,,28021
1,1161,27,1170,1168,29,1260,1262,,,28022
1,975,27,1170,,29,1333,,,,28025
1,979,27,1175,1172,29,1365,1357,,,28031
1,995,27,1180,,29,1265,,,,28035
1,1863,27,1190,,29,1388,,,,28046
1,1867,27,1195,1187,29,1350,1332,,,28050
1,1874,27,1210,1227,29,1278,1266,,,28068
1,1378,27,1210,1206,29,1280,1271,,,28063
1,1012,27,1210,,29,1295,,,,28064
1,1016,27,1215,495,29,1336,616,,,28071
1,1508,27,1215,,29,1340,,,,28069
1,1019,27,1220,,29,1280,,,,28074
1,1020,27,1220,,29,1280,,,,28076
1,1877,27,1220,,29,1287,,,,28077
1,1022,27,1220,1254,29,1305,1332,,,28075
1,1002,27,1221,,29,1393,,,,28079
1,1024,27,1225,,29,1336,,,,28082
1,1023,27,1225,505,29,1430,710,,,28081
1,1037,27,1230,,29,1344,,,,28084
1,1031,27,1240,,29,1405,,,,28090
1,1033,27,1240,,29,1435,,,,28091
1,1880,27,1242,685,29,1329,770,,,28094
1,1034,27,1250,1308,29,1355,1396,,,28098
1,1026,27,1250,,29,1370,,,,28099
1,1042,27,1250,1242,29,1380,1339,,,28101
1,1046,27,1260,,29,15,,,,28111
1,1892,27,1275,1277,29,1382,640,,,28124
1,1060,27,1280,562,29,325,307,,,28129
1,1061,27,1280,1294,29,330,320,,,28130
1,1072,27,1300,1314,29,1430,710,,,28145
1,1299,27,1310,,29,640,,,,28148
1,1079,27,1315,1324,29,25,16,,,28151
1,1619,27,1315,,29,1379,,,,28152
1,1081,27,1323,,29,1419,,,,28157
1,2304,27,1325,,29,1420,,,,28159
1,1087,27,1335,,29,15,,,,28162
1,1091,27,1335,,29,1436,,,,28164
1,1092,27,1340,,29,1439,,,,28165
1,1904,27,1350,,29,18,,,,28174
1,1097,27,1350,,29,25,,,,28171
1,1098,27,1350,,29,45,,,,28175
1,1110,27,1380,1392,29,445,433,,,28183
1,1113,27,1400,1418,29,315,305,,,28188
1,1555,27,1400,,29,449,,,,28189
1,1114,27,1405,1415,29,415,412,,,28190
1,2080,28,42,,30,413,,,,28199
1,3,28,75,,30,327,,,,28200
1,1585,28,334,347,30,390,369,,,28203
1,1620,28,340,,30,561,,,,28205
1,18,28,350,,30,565,,,,28211
1,1623,28,360,,30,441,,,,28218
1,21,28,360,,30,450,,,,28214
1,22,28,360,,30,455,,,,28215
1,190,28,360,,30,530,,,,28219
1,1630,28,360,369,30,570,534,,,28220
1,31,28,360,365,30,620,625,,,28221
1,45,28,370,365,30,835,830,,,28237
1,1124,28,375,385,30,440,428,,,28242
1,51,28,375,383,30,635,624,,,28244
1,1640,28,380,380,30,482,486,,,28251
1,57,28,385,,30,485,,,,28256
1,61,28,385,,30,700,,,,28255
1,1589,28,390,416,30,479,466,,,28260
1,1646,28,390,386,30,595,580,,,28259
1,65,28,390,,30,635,,,,28261
1,72,28,400,416,30,495,467,,,28274
1,1649,28,400,,30,698,,,,28275
1,1590,28,405,436,30,465,461,,,28280
1,81,28,405,404,30,628,609,,,28281
1,84,28,415,,30,475,,,,28287
1,85,28,415,574,30,725,878,,,28288
1,1654,28,420,,30,524,,,,28297
1,1920,28,420,,30,626,,,,28298
1,97,28,420,,30,930,,,,28296
1,1656,28,428,,30,901,,,,28304
1,121,28,430,442,30,645,613,,,28307
1,122,28,430,425,30,930,920,,,28308
1,127,28,435,439,30,695,663,,,28311
1,1922,28,440,,30,532,,,,28315
1,1923,28,440,,30,578,,,,28316
1,130,28,440,440,30,600,577,,,28317
1,133,28,440,,30,635,,,,28318
1,2340,28,445,,30,620,,,,28321
1,146,28,445,,30,638,,,,28322
1,136,28,445,460,30,670,651,,,28320
1,185,28,450,450,30,660,654,,,28328
1,153,28,450,,30,665,,,,28329
1,158,28,450,467,30,670,654,,,28326
1,149,28,460,,30,617,,,,28339
1,156,28,465,471,30,570,572,,,28345
1,157,28,465,,30,585,,,,28346
1,148,28,465,,30,593,,,,28347
1,1671,28,465,,30,776,,,,28348
1,1674,28,475,474,30,737,735,,,28355
1,2341,28,484,,30,535,,,,28361
1,191,28,485,,30,644,,,,28364
1,2342,28,485,504,30,717,683,,,28365
1,218,28,490,,30,606,,,,28368
1,1682,28,493,488,30,712,688,,,28372
1,1683,28,494,,30,560,,,,28373
1,197,28,499,,30,858,,,,28379
1,222,28,503,503,30,1025,1003,,,28382
1,203,28,505,520,30,670,668,,,28384
1,179,28,505,502,30,734,690,,,28387
1,205,28,505,,30,865,,,,28386
1,208,28,510,,30,565,,,,28395
1,209,28,510,,30,620,,,,28389
1,1928,28,510,,30,629,,,,28396
1,214,28,510,,30,707,,,,28397
1,217,28,515,543,30,710,712,,,28400
1,1688,28,519,,30,588,,,,28402
1,224,28,520,,30,653,,,,28405
1,228,28,521,520,30,687,672,,,28408
1,258,28,524,521,30,626,614,,,28410
1,236,28,524,,30,1029,,,,28411
1,231,28,525,,30,628,,,,28414
1,234,28,525,,30,735,,,,28415
1,1691,28,535,535,30,617,611,,,28431
1,248,28,535,,30,695,,,,28429
1,1197,28,540,,30,634,,,,28437
1,257,28,540,,30,700,,,,28438
1,266,28,545,,30,670,,,,28441
1,252,28,545,545,30,692,668,,,28443
1,271,28,550,565,30,765,763,,,28446
1,273,28,555,558,30,645,611,,,28450
1,286,28,570,,30,665,,,,28459
1,1938,28,570,,30,741,,,,28461
1,2035,28,572,,30,791,,,,28465
1,294,28,575,,30,645,,,,28467
1,1485,28,575,574,30,715,682,,,28468
1,1694,28,580,,30,755,,,,28471
1,313,28,580,580,30,757,742,,,28472
1,1129,28,585,,30,800,,,,28475
1,1944,28,585,,30,884,,,,28476
1,302,28,590,,30,965,,,,28478
1,308,28,595,,30,800,,,,28483
1,1706,28,598,613,30,797,787,,,28489
1,1946,28,600,,30,732,,,,28490
1,1798,28,600,,30,741,,,,28491
1,326,28,600,,30,947,,,,28492
1,1947,28,602,618,30,722,702,,,28494
1,316,28,605,612,30,770,743,,,28495
1,323,28,610,619,30,805,811,,,28498
1,329,28,615,629,30,730,718,,,28501
1,362,28,616,,30,755,,,,28503
1,1949,28,620,,30,691,,,,28507
1,331,28,620,620,30,715,715,,,28508
1,355,28,630,,30,677,,,,28517
1,343,28,630,,30,760,,,,28515
1,349,28,635,632,30,825,814,,,28522
1,358,28,640,637,30,810,809,,,28525
1,367,28,645,,30,860,,,,28534
1,371,28,651,,30,996,,,,28541
1,379,28,655,690,30,795,789,,,28543
1,380,28,660,,30,1125,,,,28544
1,1956,28,685,681,30,783,755,,,28564
1,401,28,685,,30,1045,,,,28563
1,412,28,690,,30,765,,,,28570
1,1135,28,690,,30,770,,,,28571
1,415,28,690,,30,814,,,,28572
1,402,28,693,697,30,899,925,,,28576
1,437,28,693,701,30,1199,1189,,,28577
1,421,28,695,701,30,875,868,,,28580
1,422,28,696,698,30,787,777,,,28582
1,1957,28,697,,30,885,,,,28583
1,1731,28,700,,30,766,,,,28586
1,1728,28,700,702,30,861,139,,,28587
1,1958,28,702,,30,825,,,,28589
1,442,28,710,,30,1023,,,,28596
1,444,28,715,713,30,885,875,,,28599
1,456,28,720,712,30,825,790,,,28608
1,451,28,720,725,30,915,879,,,28605
1,452,28,720,,30,930,,,,28606
1,459,28,725,738,30,785,780,,,28612
1,1254,28,725,,30,932,,,,28615
1,465,28,730,729,30,910,900,,,28618
1,1227,28,735,,30,847,,,,28623
1,462,28,740,,30,1092,,,,28628
1,512,28,740,742,30,1260,1229,,,28629
1,486,28,750,750,30,910,912,,,28636
1,488,28,750,,30,945,,,,28638
1,489,28,750,,30,1260,,,,28639
1,1742,28,753,,30,878,,,,28642
1,2351,28,757,,30,843,,,,28649
1,502,28,760,,30,855,,,,28650
1,1396,28,765,777,30,830,816,,,28655
1,509,28,765,,30,865,,,,28656
1,2051,28,765,,30,1129,,,,28657
1,518,28,775,786,30,930,921,,,28662
1,1752,28,775,,30,1013,,,,28663
1,511,28,778,,30,855,,,,28665
1,529,28,785,811,30,875,887,,,28673
1,533,28,785,794,30,900,869,,,28676
1,1753,28,790,,30,974,,,,28683
1,537,28,790,,30,1090,,,,28682
1,531,28,792,842,30,1005,1050,,,28685
1,557,28,805,,30,870,,,,28688
1,558,28,805,,30,910,,,,28689
1,559,28,805,,30,920,,,,28690
1,532,28,806,,30,1039,,,,28695
1,564,28,809,806,30,985,951,,,28697
1,566,28,810,,30,950,,,,28699
1,2168,28,811,,30,1001,,,,28700
1,1240,28,815,,30,914,,,,28703
1,571,28,815,806,30,1015,993,,,28702
1,2170,28,815,,30,1184,,,,28704
1,1241,28,822,,30,953,,,,28710
1,584,28,834,836,30,1035,1016,,,28720
1,592,28,835,,30,950,,,,28723
1,593,28,835,846,30,1030,1013,,,28724
1,1971,28,839,,30,932,,,,28727
1,603,28,840,,30,1007,,,,28734
1,601,28,840,,30,1085,,,,28733
1,1972,28,840,,30,1321,,,,28735
1,607,28,845,,30,1020,,,,28739
1,2354,28,847,,30,936,,,,28743
1,611,28,850,,30,1120,,,,28747
1,613,28,850,,30,1315,,,,28749
1,596,28,858,,30,1223,,,,28753
1,2355,28,859,,30,959,,,,28755
1,617,28,860,,30,940,,,,28756
1,1975,28,860,,30,1183,,,,28757
1,619,28,865,,30,930,,,,28759
1,618,28,865,877,30,943,970,,,28760
1,2291,28,866,,30,940,,,,28763
1,625,28,869,,30,1059,,,,28765
1,631,28,870,,30,1132,,,,28767
1,639,28,870,,30,1132,,,,28768
1,634,28,875,911,30,990,1001,,,28777
1,508,28,880,876,30,1228,1204,,,28784
1,2357,28,882,169,30,975,238,,,28790
1,659,28,885,922,30,910,924,,,28792
1,1776,28,885,165,30,978,258,,,28795
1,672,28,895,903,30,1020,1020,,,28804
1,1249,28,895,,30,1168,,,,28805
1,683,28,905,,30,1040,,,,28813
1,684,28,905,,30,1065,,,,28814
1,685,28,905,903,30,1110,1108,,,28815
1,768,28,910,905,30,1019,996,,,28821
1,692,28,910,937,30,1065,1074,,,28820
1,700,28,915,920,30,1080,1070,,,28824
1,703,28,915,936,30,1112,390,,,28826
1,709,28,920,,30,1035,,,,28831
1,686,28,925,,30,1104,,,,28837
1,1987,28,930,245,30,987,304,,,28840
1,2181,28,932,,30,1073,,,,28841
1,1784,28,940,,30,1113,,,,28849
1,1403,28,945,,30,1100,,,,28851
1,735,28,945,,30,1145,,,,28852
1,1787,28,950,,30,1109,,,,28856
