0,entity,Domain,Conditions,,day,,,,,,,,,,
12,3316,Fort Worth,Cloudy,78,1,,,,,,,,,,
13,3316,Fort Worth,Overcast,78,1,,,,,,,,,,
1,3319,Fort Worth,Cloudy,,1,,,,,,,,,,
2,3319,Fort Worth,Overcast,75,1,,,,,,,,,,
3,3319,Fort Worth,Overcast,78,1,,,,,,,,,,
4,3319,Fort Worth,Overcast,82,1,,,,,,,,,,
5,3319,Fort Worth,Cloudy,78,1,,,,,,,,,,
6,3319,Fort Worth,Overcast,75,1,,,,,,,,,,
7,3319,Fort Worth,Cloudy,70,1,,,,,,,,,,
14,3319,Fort Worth,Cloudy,74,1,,,,,,,,,,
8,3319,Fort Worth,Cloudy,78,1,,,,,,,,,,
9,3319,Fort Worth,Cloudy,80,1,,,,,,,,,,
15,3319,Fort Worth,Cloudy,78,1,,,,,,,,,,
10,3319,Fort Worth,mostly cloudy,80,1,,,,,,,,,,
11,3319,Fort Worth,Cloudy,78,1,,,,,,,,,,
12,3319,Fort Worth,Cloudy,78,1,,,,,,,,,,
13,3319,Fort Worth,Overcast,78,1,,,,,,,,,,
1,3324,Fort Worth,Cloudy,,1,,,,,,,,,,
2,3324,Fort Worth,Overcast,80,1,,,,,,,,,,
3,3324,Fort Worth,Overcast,82,1,,,,,,,,,,
4,3324,Fort Worth,Overcast,86,1,,,,,,,,,,
5,3324,Fort Worth,Cloudy,81,1,,,,,,,,,,
6,3324,Fort Worth,Overcast,80,1,,,,,,,,,,
7,3324,Fort Worth,Cloudy,74,1,,,,,,,,,,
14,3324,Fort Worth,Cloudy,74,1,,,,,,,,,,
8,3324,Fort Worth,Cloudy,81,1,,,,,,,,,,
9,3324,Fort Worth,Cloudy,86,1,,,,,,,,,,
15,3324,Fort Worth,Cloudy,80,1,,,,,,,,,,
10,3324,Fort Worth,mostly cloudy,86,1,,,,,,,,,,
11,3324,Fort Worth,Cloudy,81,1,,,,,,,,,,
12,3324,Fort Worth,Cloudy,81,1,,,,,,,,,,
13,3324,Fort Worth,Overcast,82,1,,,,,,,,,,
1,3343,Fort Worth,Cloudy,,1,,,,,,,,,,
2,3343,Fort Worth,Overcast,75,1,,,,,,,,,,
3,3343,Fort Worth,Overcast,82,1,,,,,,,,,,
4,3343,Fort Worth,Overcast,83,1,,,,,,,,,,
5,3343,Fort Worth,Cloudy,81,1,,,,,,,,,,
6,3343,Fort Worth,Overcast,75,1,,,,,,,,,,
7,3343,Fort Worth,Cloudy,74,1,,,,,,,,,,
14,3343,Fort Worth,Cloudy,82,1,,,,,,,,,,
8,3343,Fort Worth,Cloudy,81,1,,,,,,,,,,
9,3343,Fort Worth,Cloudy,80,1,,,,,,,,,,
15,3343,Fort Worth,Cloudy,81,1,,,,,,,,,,
10,3343,Fort Worth,mostly cloudy,80,1,,,,,,,,,,
11,3343,Fort Worth,Cloudy,81,1,,,,,,,,,,
12,3343,Fort Worth,Cloudy,78,1,,,,,,,,,,
13,3343,Fort Worth,Overcast,82,1,,,,,,,,,,
1,3534,Houston,Cloudy,,1,,,,,,,,,,
2,3534,Houston,Overcast,82,1,,,,,,,,,,
3,3534,Houston,Overcast,82,1,,,,,,,,,,
4,3534,Houston,Overcast,88,1,,,,,,,,,,
5,3534,Houston,Cloudy,85,1,,,,,,,,,,
6,3534,Houston,Overcast,91,1,,,,,,,,,,
7,3534,Houston,Cloudy,84,1,,,,,,,,,,
14,3534,Houston,Cloudy,87,1,,,,,,,,,,
8,3534,Houston,Cloudy,81,1,,,,,,,,,,
9,3534,Houston,Cloudy,87,1,,,,,,,,,,
15,3534,Houston,Cloudy,82,1,,,,,,,,,,
10,3534,Houston,mostly cloudy,82,1,,,,,,,,,,
11,3534,Houston,Cloudy,85,1,,,,,,,,,,
12,3534,Houston,Cloudy,81,1,,,,,,,,,,
13,3534,Houston,Overcast,80,1,,,,,,,,,,
1,3608,Houston,Cloudy,,1,,,,,,,,,,
2,3608,Houston,Overcast,71,1,,,,,,,,,,
3,3608,Houston,Overcast,73,1,,,,,,,,,,
4,3608,Houston,Overcast,81,1,,,,,,,,,,
5,3608,Houston,Cloudy,79,1,,,,,,,,,,
6,3608,Houston,Overcast,82,1,,,,,,,,,,
7,3608,Houston,Cloudy,78,1,,,,,,,,,,
14,3608,Houston,Cloudy,76,1,,,,,,,,,,
8,3608,Houston,Cloudy,73,1,,,,,,,,,,
9,3608,Houston,Cloudy,81,1,,,,,,,,,,
15,3608,Houston,Cloudy,73,1,,,,,,,,,,
10,3608,Houston,mostly cloudy,70,1,,,,,,,,,,
11,3608,Houston,Cloudy,79,1,,,,,,,,,,
12,3608,Houston,Cloudy,73,1,,,,,,,,,,
13,3608,Houston,Overcast,73,1,,,,,,,,,,
1,3623,Houston,Cloudy,,1,,,,,,,,,,
2,3623,Houston,Overcast,70,1,,,,,,,,,,
3,3623,Houston,Overcast,70,1,,,,,,,,,,
4,3623,Houston,Overcast,79,1,,,,,,,,,,
5,3623,Houston,Cloudy,75,1,,,,,,,,,,
6,3623,Houston,Overcast,81,1,,,,,,,,,,
7,3623,Houston,Cloudy,72,1,,,,,,,,,,
14,3623,Houston,Cloudy,75,1,,,,,,,,,,
8,3623,Houston,Cloudy,69,1,,,,,,,,,,
9,3623,Houston,Cloudy,75,1,,,,,,,,,,
15,3623,Houston,Cloudy,69,1,,,,,,,,,,
10,3623,Houston,mostly cloudy,69,1,,,,,,,,,,
11,3623,Houston,Cloudy,75,1,,,,,,,,,,
12,3623,Houston,Cloudy,69,1,,,,,,,,,,
13,3623,Houston,Overcast,70,1,,,,,,,,,,
1,3625,Houston,Cloudy,,1,,,,,,,,,,
2,3625,Houston,Overcast,75,1,,,,,,,,,,
3,3625,Houston,Overcast,70,1,,,,,,,,,,
4,3625,Houston,Overcast,79,1,,,,,,,,,,
5,3625,Houston,Cloudy,72,1,,,,,,,,,,
6,3625,Houston,Overcast,79,1,,,,,,,,,,
7,3625,Houston,Cloudy,73,1,,,,,,,,,,
14,3625,Houston,Cloudy,75,1,,,,,,,,,,
8,3625,Houston,Cloudy,72,1,,,,,,,,,,
9,3625,Houston,Cloudy,69,1,,,,,,,,,,
15,3625,Houston,Cloudy,70,1,,,,,,,,,,
10,3625,Houston,mostly cloudy,75,1,,,,,,,,,,
11,3625,Houston,Cloudy,72,1,,,,,,,,,,
12,3625,Houston,Cloudy,72,1,,,,,,,,,,
13,3625,Houston,Overcast,70,1,,,,,,,,,,
1,3627,Houston,Cloudy,,1,,,,,,,,,,
2,3627,Houston,Overcast,70,1,,,,,,,,,,
3,3627,Houston,Overcast,68,1,,,,,,,,,,
4,3627,Houston,Overcast,76,1,,,,,,,,,,
5,3627,Houston,Cloudy,72,1,,,,,,,,,,
6,3627,Houston,Overcast,75,1,,,,,,,,,,
7,3627,Houston,Cloudy,71,1,,,,,,,,,,
14,3627,Houston,Cloudy,70,1,,,,,,,,,,
8,3627,Houston,Cloudy,69,1,,,,,,,,,,
9,3627,Houston,Cloudy,75,1,,,,,,,,,,
15,3627,Houston,Cloudy,67,1,,,,,,,,,,
10,3627,Houston,mostly cloudy,70,1,,,,,,,,,,
11,3627,Houston,Cloudy,72,1,,,,,,,,,,
12,3627,Houston,Cloudy,67,1,,,,,,,,,,
13,3627,Houston,Overcast,68,1,,,,,,,,,,
1,3632,Houston,Cloudy,,1,,,,,,,,,,
2,3632,Houston,Mostly Cloudy,61,1,,,,,,,,,,
3,3632,Houston,Mostly Cloudy,62,1,,,,,,,,,,
4,3632,Houston,Mostly Cloudy,73,1,,,,,,,,,,
5,3632,Houston,Cloudy,69,1,,,,,,,,,,
6,3632,Houston,Mostly Cloudy,67,1,,,,,,,,,,
7,3632,Houston,Cloudy,67,1,,,,,,,,,,
14,3632,Houston,Mostly Cloudy,65,1,,,,,,,,,,
8,3632,Houston,Cloudy,59,1,,,,,,,,,,
9,3632,Houston,Cloudy,65,1,,,,,,,,,,
15,3632,Houston,Mostly Cloudy,62,1,,,,,,,,,,
10,3632,Houston,mostly cloudy,56,1,,,,,,,,,,
11,3632,Houston,Cloudy,69,1,,,,,,,,,,
12,3632,Houston,Cloudy,62,1,,,,,,,,,,
13,3632,Houston,Mostly Cloudy,62,1,,,,,,,,,,
1,3634,Houston,Cloudy,,1,,,,,,,,,,
2,3634,Houston,Mostly Cloudy,61,1,,,,,,,,,,
3,3634,Houston,Mostly Cloudy,62,1,,,,,,,,,,
4,3634,Houston,Mostly Cloudy,74,1,,,,,,,,,,
5,3634,Houston,Cloudy,69,1,,,,,,,,,,
6,3634,Houston,Mostly Cloudy,71,1,,,,,,,,,,
7,3634,Houston,Cloudy,67,1,,,,,,,,,,
14,3634,Houston,Cloudy,65,1,,,,,,,,,,
8,3634,Houston,Cloudy,61,1,,,,,,,,,,
9,3634,Houston,Cloudy,65,1,,,,,,,,,,
15,3634,Houston,Mostly Cloudy,62,1,,,,,,,,,,
10,3634,Houston,mostly cloudy,60,1,,,,,,,,,,
11,3634,Houston,Cloudy,69,1,,,,,,,,,,
12,3634,Houston,Cloudy,61,1,,,,,,,,,,
13,3634,Houston,Mostly Cloudy,62,1,,,,,,,,,,
1,3641,Houston,Cloudy,,1,,,,,,,,,,
2,3641,Houston,Overcast,70,1,,,,,,,,,,
3,3641,Houston,Overcast,73,1,,,,,,,,,,
4,3641,Houston,Overcast,78,1,,,,,,,,,,
5,3641,Houston,Cloudy,75,1,,,,,,,,,,
6,3641,Houston,Overcast,78,1,,,,,,,,,,
7,3641,Houston,Cloudy,78,1,,,,,,,,,,
14,3641,Houston,Cloudy,75,1,,,,,,,,,,
8,3641,Houston,Cloudy,69,1,,,,,,,,,,
9,3641,Houston,Cloudy,80,1,,,,,,,,,,
15,3641,Houston,Cloudy,73,1,,,,,,,,,,
10,3641,Houston,mostly cloudy,70,1,,,,,,,,,,
11,3641,Houston,Cloudy,75,1,,,,,,,,,,
12,3641,Houston,Cloudy,69,1,,,,,,,,,,
13,3641,Houston,Overcast,73,1,,,,,,,,,,
1,3643,Houston,Cloudy,,1,,,,,,,,,,
2,3643,Houston,Overcast,70,1,,,,,,,,,,
3,3643,Houston,Overcast,73,1,,,,,,,,,,
4,3643,Houston,Overcast,79,1,,,,,,,,,,
5,3643,Houston,Cloudy,75,1,,,,,,,,,,
6,3643,Houston,Overcast,79,1,,,,,,,,,,
7,3643,Houston,Cloudy,78,1,,,,,,,,,,
14,3643,Houston,Cloudy,81,1,,,,,,,,,,
8,3643,Houston,Cloudy,72,1,,,,,,,,,,
9,3643,Houston,Cloudy,80,1,,,,,,,,,,
15,3643,Houston,Cloudy,72,1,,,,,,,,,,
10,3643,Houston,mostly cloudy,75,1,,,,,,,,,,
11,3643,Houston,Cloudy,75,1,,,,,,,,,,
12,3643,Houston,Cloudy,72,1,,,,,,,,,,
13,3643,Houston,Overcast,73,1,,,,,,,,,,
1,3645,Houston,Cloudy,,1,,,,,,,,,,
2,3645,Houston,Overcast,70,1,,,,,,,,,,
3,3645,Houston,Overcast,76,1,,,,,,,,,,
4,3645,Houston,Overcast,79,1,,,,,,,,,,
5,3645,Houston,Cloudy,75,1,,,,,,,,,,
6,3645,Houston,Overcast,81,1,,,,,,,,,,
7,3645,Houston,Cloudy,76,1,,,,,,,,,,
14,3645,Houston,Cloudy,75,1,,,,,,,,,,
8,3645,Houston,Cloudy,72,1,,,,,,,,,,
9,3645,Houston,Cloudy,75,1,,,,,,,,,,
15,3645,Houston,Cloudy,75,1,,,,,,,,,,
10,3645,Houston,mostly cloudy,70,1,,,,,,,,,,
11,3645,Houston,Cloudy,75,1,,,,,,,,,,
12,3645,Houston,Cloudy,72,1,,,,,,,,,,
13,3645,Houston,Overcast,76,1,,,,,,,,,,
1,3650,Houston,Cloudy,,1,,,,,,,,,,
2,3650,Houston,Overcast,75,1,,,,,,,,,,
3,3650,Houston,Overcast,76,1,,,,,,,,,,
4,3650,Houston,Overcast,81,1,,,,,,,,,,
5,3650,Houston,Cloudy,78,1,,,,,,,,,,
6,3650,Houston,Overcast,83,1,,,,,,,,,,
7,3650,Houston,Cloudy,80,1,,,,,,,,,,
14,3650,Houston,Cloudy,81,1,,,,,,,,,,
8,3650,Houston,Cloudy,75,1,,,,,,,,,,
9,3650,Houston,Cloudy,80,1,,,,,,,,,,
15,3650,Houston,Cloudy,75,1,,,,,,,,,,
10,3650,Houston,mostly cloudy,75,1,,,,,,,,,,
11,3650,Houston,Cloudy,78,1,,,,,,,,,,
12,3650,Houston,Cloudy,75,1,,,,,,,,,,
13,3650,Houston,Overcast,76,1,,,,,,,,,,
1,3659,Houston,Cloudy,,1,,,,,,,,,,
2,3659,Houston,Overcast,75,1,,,,,,,,,,
3,3659,Houston,Overcast,76,1,,,,,,,,,,
4,3659,Houston,Overcast,79,1,,,,,,,,,,
5,3659,Houston,Cloudy,75,1,,,,,,,,,,
6,3659,Houston,Overcast,83,1,,,,,,,,,,
7,3659,Houston,Cloudy,75,1,,,,,,,,,,
14,3659,Houston,Cloudy,81,1,,,,,,,,,,
8,3659,Houston,Cloudy,75,1,,,,,,,,,,
9,3659,Houston,Cloudy,75,1,,,,,,,,,,
15,3659,Houston,Cloudy,76,1,,,,,,,,,,
10,3659,Houston,mostly cloudy,75,1,,,,,,,,,,
11,3659,Houston,Cloudy,75,1,,,,,,,,,,
12,3659,Houston,Cloudy,75,1,,,,,,,,,,
13,3659,Houston,Overcast,76,1,,,,,,,,,,
1,3666,Houston,Mostly Cloudy,,1,,,,,,,,,,
2,3666,Houston,Overcast,66,1,,,,,,,,,,
3,3666,Houston,Mostly Cloudy,67,1,,,,,,,,,,
4,3666,Houston,Mostly Cloudy,74,1,,,,,,,,,,
5,3666,Houston,Intermittent Clouds,62,1,,,,,,,,,,
6,3666,Houston,Overcast,73,1,,,,,,,,,,
7,3666,Houston,Mostly Cloudy,68,1,,,,,,,,,,
14,3666,Houston,Cloudy,70,1,,,,,,,,,,
8,3666,Houston,Cloudy,70,1,,,,,,,,,,
9,3666,Houston,Mostly Cloudy,70,1,,,,,,,,,,
15,3666,Houston,Cloudy,67,1,,,,,,,,,,
10,3666,Houston,mostly cloudy,70,1,,,,,,,,,,
11,3666,Houston,Clouds And Sun,62,1,,,,,,,,,,
12,3666,Houston,Mostly Cloudy,67,1,,,,,,,,,,
13,3666,Houston,Mostly Cloudy,68,1,,,,,,,,,,
1,3856,Indianapolis,Cloudy,,1,,,,,,,,,,
2,3856,Indianapolis,Mostly Cloudy,58,1,,,,,,,,,,
3,3856,Indianapolis,Mostly Cloudy,59,1,,,,,,,,,,
4,3856,Indianapolis,Mostly Cloudy,60,1,,,,,,,,,,
5,3856,Indianapolis,Intermittent Clouds,59,1,,,,,,,,,,
6,3856,Indianapolis,Mostly Cloudy,62,1,,,,,,,,,,
7,3856,Indianapolis,Mostly Cloudy,54,1,,,,,,,,,,
14,3856,Indianapolis,Cloudy,53,1,,,,,,,,,,
8,3856,Indianapolis,Cloudy,59,1,,,,,,,,,,
9,3856,Indianapolis,Mostly Cloudy,58,1,,,,,,,,,,
15,3856,Indianapolis,Mostly Cloudy,59,1,,,,,,,,,,
10,3856,Indianapolis,mostly cloudy,62,1,,,,,,,,,,
11,3856,Indianapolis,Clouds And Sun,59,1,,,,,,,,,,
12,3856,Indianapolis,Cloudy,67,1,,,,,,,,,,
13,3856,Indianapolis,Mostly Cloudy,59,1,,,,,,,,,,
1,3951,Indianapolis,Partly Cloudy,,1,,,,,,,,,,
2,3951,Indianapolis,Partly Cloudy,54,1,,,,,,,,,,
3,3951,Indianapolis,Scattered Clouds,55,1,,,,,,,,,,
4,3951,Indianapolis,Scattered Clouds,56,1,,,,,,,,,,
5,3951,Indianapolis,Mostly Sunny,55,1,,,,,,,,,,
6,3951,Indianapolis,Partly Cloudy,54,1,,,,,,,,,,
7,3951,Indianapolis,Partly Cloudy,49,1,,,,,,,,,,
14,3951,Indianapolis,Mostly Cloudy,48,1,,,,,,,,,,
8,3951,Indianapolis,Mostly Sunny,55,1,,,,,,,,,,
9,3951,Indianapolis,Partly Cloudy,54,1,,,,,,,,,,
15,3951,Indianapolis,Mostly Clear,55,1,,,,,,,,,,
10,3951,Indianapolis,mostly cloudy,54,1,,,,,,,,,,
11,3951,Indianapolis,Mostly Sunny,55,1,,,,,,,,,,
12,3951,Indianapolis,Sunny,68,1,,,,,,,,,,
13,3951,Indianapolis,Partly Cloudy,55,1,,,,,,,,,,
1,3954,Indianapolis,Partly Cloudy,,1,,,,,,,,,,
2,3954,Indianapolis,Partly Cloudy,54,1,,,,,,,,,,
3,3954,Indianapolis,Scattered Clouds,55,1,,,,,,,,,,
4,3954,Indianapolis,Scattered Clouds,63,1,,,,,,,,,,
5,3954,Indianapolis,Mostly Sunny,55,1,,,,,,,,,,
6,3954,Indianapolis,Partly Cloudy,59,1,,,,,,,,,,
7,3954,Indianapolis,Mostly Sunny,53,1,,,,,,,,,,
14,3954,Indianapolis,Partly Cloudy,43,1,,,,,,,,,,
8,3954,Indianapolis,Mostly Sunny,55,1,,,,,,,,,,
9,3954,Indianapolis,Partly Cloudy,54,1,,,,,,,,,,
15,3954,Indianapolis,Mostly Clear,55,1,,,,,,,,,,
10,3954,Indianapolis,clear sky,54,1,,,,,,,,,,
11,3954,Indianapolis,Mostly Sunny,55,1,,,,,,,,,,
12,3954,Indianapolis,Sunny,68,1,,,,,,,,,,
13,3954,Indianapolis,Partly Cloudy,55,1,,,,,,,,,,
1,3980,Indianapolis,Fair,,1,,,,,,,,,,
2,3980,Indianapolis,Clear,68,1,,,,,,,,,,
3,3980,Indianapolis,Clear,63,1,,,,,,,,,,
4,3980,Indianapolis,Clear,56,1,,,,,,,,,,
5,3980,Indianapolis,Sunny,68,1,,,,,,,,,,
6,3980,Indianapolis,Clear,58,1,,,,,,,,,,
7,3980,Indianapolis,Sunny,56,1,,,,,,,,,,
14,3980,Indianapolis,Mostly Sunny,73,1,,,,,,,,,,
8,3980,Indianapolis,Sunny,68,1,,,,,,,,,,
9,3980,Indianapolis,Clear,68,1,,,,,,,,,,
15,3980,Indianapolis,Clear,63,1,,,,,,,,,,
10,3980,Indianapolis,clear sky,68,1,,,,,,,,,,
11,3980,Indianapolis,Sunny,68,1,,,,,,,,,,
12,3980,Indianapolis,Sunny,63,1,,,,,,,,,,
13,3980,Indianapolis,Fair,63,1,,,,,,,,,,
1,3983,Indianapolis,Fair,,1,,,,,,,,,,
2,3983,Indianapolis,Clear,59,1,,,,,,,,,,
3,3983,Indianapolis,Clear,58,1,,,,,,,,,,
4,3983,Indianapolis,Clear,50,1,,,,,,,,,,
5,3983,Indianapolis,Sunny,58,1,,,,,,,,,,
6,3983,Indianapolis,Clear,51,1,,,,,,,,,,
7,3983,Indianapolis,Sunny,48,1,,,,,,,,,,
14,3983,Indianapolis,Mostly Sunny,51,1,,,,,,,,,,
8,3983,Indianapolis,Sunny,58,1,,,,,,,,,,
9,3983,Indianapolis,Clear,59,1,,,,,,,,,,
15,3983,Indianapolis,Clear,58,1,,,,,,,,,,
10,3983,Indianapolis,clear sky,58,1,,,,,,,,,,
11,3983,Indianapolis,Sunny,58,1,,,,,,,,,,
12,3983,Indianapolis,Sunny,68,1,,,,,,,,,,
13,3983,Indianapolis,Fair,58,1,,,,,,,,,,
1,4178,Jacksonville,Cloudy,,1,,,,,,,,,,
2,4178,Jacksonville,Overcast,56,1,,,,,,,,,,
3,4178,Jacksonville,Overcast,54,1,,,,,,,,,,
4,4178,Jacksonville,Overcast,57,1,,,,,,,,,,
5,4178,Jacksonville,Sunny,51,1,,,,,,,,,,
6,4178,Jacksonville,Overcast,53,1,,,,,,,,,,
7,4178,Jacksonville,Cloudy,58,1,,,,,,,,,,
14,4178,Jacksonville,Cloudy,48,1,,,,,,,,,,
8,4178,Jacksonville,Sunny,51,1,,,,,,,,,,
9,4178,Jacksonville,Clear,62,1,,,,,,,,,,
15,4178,Jacksonville,Cloudy,54,1,,,,,,,,,,
10,4178,Jacksonville,mostly cloudy,55,1,,,,,,,,,,
11,4178,Jacksonville,Sunny,51,1,,,,,,,,,,
12,4178,Jacksonville,Cloudy,69,1,,,,,,,,,,
13,4178,Jacksonville,Overcast,54,1,,,,,,,,,,
1,4259,Jacksonville,Cloudy,,1,,,,,,,,,,
2,4259,Jacksonville,Overcast,88,1,,,,,,,,,,
3,4259,Jacksonville,Overcast,90,1,,,,,,,,,,
4,4259,Jacksonville,Overcast,95,1,,,,,,,,,,
5,4259,Jacksonville,Cloudy,100,1,,,,,,,,,,
6,4259,Jacksonville,Overcast,92,1,,,,,,,,,,
7,4259,Jacksonville,Cloudy,87,1,,,,,,,,,,
14,4259,Jacksonville,Cloudy,90,1,,,,,,,,,,
8,4259,Jacksonville,Cloudy,100,1,,,,,,,,,,
9,4259,Jacksonville,Short term forecastClear,94,1,,,,,,,,,,
15,4259,Jacksonville,Cloudy,89,1,,,,,,,,,,
10,4259,Jacksonville,mostly cloudy,88,1,,,,,,,,,,
11,4259,Jacksonville,Cloudy,100,1,,,,,,,,,,
12,4259,Jacksonville,Cloudy,86,1,,,,,,,,,,
13,4259,Jacksonville,Overcast,90,1,,,,,,,,,,
1,4280,Jacksonville,Cloudy,,1,,,,,,,,,,
2,4280,Jacksonville,Overcast,88,1,,,,,,,,,,
3,4280,Jacksonville,Overcast,89,1,,,,,,,,,,
4,4280,Jacksonville,Overcast,86,1,,,,,,,,,,
5,4280,Jacksonville,Cloudy,93,1,,,,,,,,,,
6,4280,Jacksonville,Bkh,85,1,,,,,,,,,,
7,4280,Jacksonville,Cloudy,89,1,,,,,,,,,,
14,4280,Jacksonville,Mostly Cloudy,78,1,,,,,,,,,,
8,4280,Jacksonville,Cloudy,82,1,,,,,,,,,,
9,4280,Jacksonville,Cloudy,94,1,,,,,,,,,,
15,4280,Jacksonville,Cloudy,89,1,,,,,,,,,,
10,4280,Jacksonville,mostly cloudy,88,1,,,,,,,,,,
11,4280,Jacksonville,Cloudy,93,1,,,,,,,,,,
12,4280,Jacksonville,Cloudy,82,1,,,,,,,,,,
13,4280,Jacksonville,Overcast and Breezy,90,1,,,,,,,,,,
1,4292,Jacksonville,Cloudy,,1,,,,,,,,,,
2,4292,Jacksonville,Overcast,71,1,,,,,,,,,,
3,4292,Jacksonville,Overcast,73,1,,,,,,,,,,
4,4292,Jacksonville,Overcast,82,1,,,,,,,,,,
5,4292,Jacksonville,Cloudy,80,1,,,,,,,,,,
6,4292,Jacksonville,Overcast,77,1,,,,,,,,,,
7,4292,Jacksonville,Cloudy,74,1,,,,,,,,,,
14,4292,Jacksonville,Cloudy,73,1,,,,,,,,,,
8,4292,Jacksonville,Cloudy,80,1,,,,,,,,,,
9,4292,Jacksonville,Cloudy,81,1,,,,,,,,,,
15,4292,Jacksonville,Cloudy,73,1,,,,,,,,,,
10,4292,Jacksonville,mostly cloudy,70,1,,,,,,,,,,
11,4292,Jacksonville,Cloudy,80,1,,,,,,,,,,
12,4292,Jacksonville,Cloudy,76,1,,,,,,,,,,
13,4292,Jacksonville,Overcast,73,1,,,,,,,,,,
1,4306,Jacksonville,Mostly Cloudy,,1,,,,,,,,,,
2,4306,Jacksonville,Mostly Cloudy,71,1,,,,,,,,,,
3,4306,Jacksonville,Mostly Cloudy,71,1,,,,,,,,,,
4,4306,Jacksonville,Mostly Cloudy,72,1,,,,,,,,,,
5,4306,Jacksonville,Partly Sunny,70,1,,,,,,,,,,
6,4306,Jacksonville,Bkh,73,1,,,,,,,,,,
7,4306,Jacksonville,Mostly Cloudy,71,1,,,,,,,,,,
14,4306,Jacksonville,Mostly Cloudy,65,1,,,,,,,,,,
8,4306,Jacksonville,Sunny,61,1,,,,,,,,,,
9,4306,Jacksonville,Cloudy,70,1,,,,,,,,,,
15,4306,Jacksonville,Mostly Cloudy,70,1,,,,,,,,,,
10,4306,Jacksonville,mostly cloudy,66,1,,,,,,,,,,
11,4306,Jacksonville,Partly Sunny,70,1,,,,,,,,,,
12,4306,Jacksonville,Mostly Cloudy,70,1,,,,,,,,,,
13,4306,Jacksonville,Mostly Cloudy,71,1,,,,,,,,,,
1,4584,Las Vegas,Fair,,1,,,,,,,,,,
2,4584,Las Vegas,Clear,81,1,,,,,,,,,,
3,4584,Las Vegas,Partly Cloudy,76,1,,,,,,,,,,
4,4584,Las Vegas,Partly Cloudy,74,1,,,,,,,,,,
5,4584,Las Vegas,Mostly Sunny,75,1,,,,,,,,,,
6,4584,Las Vegas,Partly Cloudy,91,1,,,,,,,,,,
7,4584,Las Vegas,Sunny,75,1,,,,,,,,,,
14,4584,Las Vegas,Mostly Clear,83,1,,,,,,,,,,
8,4584,Las Vegas,Mostly Clear,72,1,,,,,,,,,,
9,4584,Las Vegas,Clear,81,1,,,,,,,,,,
15,4584,Las Vegas,Clear,82,1,,,,,,,,,,
10,4584,Las Vegas,clear sky,70,1,,,,,,,,,,
11,4584,Las Vegas,Mostly Sunny,75,1,,,,,,,,,,
12,4584,Las Vegas,Mostly Sunny,75,1,,,,,,,,,,
13,4584,Las Vegas,A Few Clouds,75,1,,,,,,,,,,
1,4672,Las Vegas,Fair,,1,,,,,,,,,,
2,4672,Las Vegas,Clear,53,1,,,,,,,,,,
3,4672,Las Vegas,Scattered Clouds,61,1,,,,,,,,,,
4,4672,Las Vegas,Scattered Clouds,70,1,,,,,,,,,,
5,4672,Las Vegas,Partly Sunny,60,1,,,,,,,,,,
6,4672,Las Vegas,Mostly Cloudy,63,1,,,,,,,,,,
7,4672,Las Vegas,Sunny,55,1,,,,,,,,,,
14,4672,Las Vegas,Cloudy,74,1,,,,,,,,,,
8,4672,Las Vegas,Partly Sunny,60,1,,,,,,,,,,
9,4672,Las Vegas,Clear,53,1,,,,,,,,,,
15,4672,Las Vegas,Clear,55,1,,,,,,,,,,
10,4672,Las Vegas,clear sky,61,1,,,,,,,,,,
11,4672,Las Vegas,Partly Sunny,60,1,,,,,,,,,,
12,4672,Las Vegas,Partly Sunny,60,1,,,,,,,,,,
13,4672,Las Vegas,Partly Cloudy,60,1,,,,,,,,,,
1,4672,Las Vegas,Fair,,1,,,,,,,,,,
2,4672,Las Vegas,Clear,53,1,,,,,,,,,,
3,4672,Las Vegas,Scattered Clouds,52,1,,,,,,,,,,
4,4672,Las Vegas,Scattered Clouds,68,1,,,,,,,,,,
5,4672,Las Vegas,Partly Sunny,51,1,,,,,,,,,,
1,4800,Los Angeles,Fair,,1,,,,,,,,,,
2,4800,Los Angeles,Clear,72,1,,,,,,,,,,
3,4800,Los Angeles,Clear,74,1,,,,,,,,,,
4,4800,Los Angeles,Clear,75,1,,,,,,,,,,
5,4800,Los Angeles,Clear,74,1,,,,,,,,,,
6,4800,Los Angeles,Clear,72,1,,,,,,,,,,
7,4800,Los Angeles,Partly Cloudy,80,1,,,,,,,,,,
14,4800,Los Angeles,Mostly Clear,75,1,,,,,,,,,,
8,4800,Los Angeles,Clear,74,1,,,,,,,,,,
9,4800,Los Angeles,Clear,72,1,,,,,,,,,,
15,4800,Los Angeles,Clear,80,1,,,,,,,,,,
10,4800,Los Angeles,clear sky,72,1,,,,,,,,,,
11,4800,Los Angeles,Clear,74,1,,,,,,,,,,
12,4800,Los Angeles,Clear,71,1,,,,,,,,,,
13,4800,Los Angeles,Fair,74,1,,,,,,,,,,
1,4810,Los Angeles,Fair,,1,,,,,,,,,,
2,4810,Los Angeles,Clear,58,1,,,,,,,,,,
3,4810,Los Angeles,Clear,59,1,,,,,,,,,,
4,4810,Los Angeles,Clear,65,1,,,,,,,,,,
5,4810,Los Angeles,Sunny,58,1,,,,,,,,,,
6,4810,Los Angeles,Clear,58,1,,,,,,,,,,
7,4810,Los Angeles,Sunny,59,1,,,,,,,,,,
14,4810,Los Angeles,Mostly Clear,63,1,,,,,,,,,,
