entity_id,website,number,screen_type,supported_aspect_ratio,response_time,screen_size_diagonal
ENTITY#084,www.odsi.co.uk,80,LED-backlit LCD monitor / TFT active matrix,Widescreen - 16:9 Widescreen - 16:9,5 ms 5 ms,23\
ENTITY#084,www.xpcpro.com,133,TN+Film,Not specified,5 ms,58.4 cm (23 \
ENTITY#084,www.makingbuyingeasy.co.uk,136,,16:09,5 ms,58.42 cm (23\
ENTITY#084,www.cleverboxes.com,243,TN LED 16.7 million Colours,16:10,5ms,
ENTITY#084,www.xpcpro.com,325,Not specified,16:10,5 ms,58.4 cm (23 \
ENTITY#084,www.cleverboxes.com,378,TN LED 16.7 million Colours,16:10,5ms,
ENTITY#084,www.softwarecity.ca,5749,LCD Monitor,16:09,5 ms,23\
ENTITY#084,www.ebay.com,11924,LED LCD,16:09,5 ms,23\
ENTITY#084,www.ebay.com,12284,LED LCD,16:09,5 ms,23\
ENTITY#084,www.ebay.com,17009,LED LCD,16:09,5 ms,23\
ENTITY#084,www.ebay.com,21548,,16:09,5 ms,23
ENTITY#085,www.makingbuyingeasy.co.uk,20,TN+Film,16:09,5 ms,60.97 cm
ENTITY#085,www.shopmania.com,25,LED,16:09,5 ms,24 inch (more than 74%)
ENTITY#085,www.cleverboxes.com,46,TN (Twisted nematic) 16.7 Million Colour,16:09,5ms,"24in , 29.88cm x 53.13cm"
ENTITY#085,www.getprice.com.au,158,LED,,5 ms,
ENTITY#085,www.officedepot.com,180,,16:09,5 ms,24 inches
ENTITY#085,www.ohc24.ch,509,Dell E2414H - LED monitor - 24\,Widescreen - 16:9,5 ms (black-to-white),
ENTITY#085,ca.pcpartpicker.com,589,,16:09,5 ms,24\
ENTITY#085,www.vology.com,2404,LED-backlit LCD monitor / TFT active matrix,Widescreen - 16:9 Widescreen - 16:9,5 ms (black-to-white) 5 ms (black-to-white),24\
ENTITY#085,www.ebay.com,10013,LED LCD,16:09,5 ms,24\
ENTITY#085,www.ebay.com,12103,LED LCD,16:09,5 ms,24\
ENTITY#085,www.ebay.com,19529,LED LCD,16:09,5 ms,24\
ENTITY#085,www.ebay.com,19922,LED LCD,16:09,5 ms,24\
ENTITY#085,www.ebay.com,20709,LED LCD,16:09,5 ms,24\
ENTITY#085,www.ebay.com,20910,LED LCD,,,
ENTITY#085,www.ebay.com,22256,LED LCD,16:09,5 ms,24\
ENTITY#085,www.ebay.com,23354,LED LCD,16:09,5 ms,24\
ENTITY#085,www.ebay.com,23676,LED LCD,16:09,5 ms,24\
ENTITY#086,www.makingbuyingeasy.co.uk,95,IPS,16:10,8 ms,61 cm
ENTITY#086,www.getprice.com.au,244,LED,,8 ms,
ENTITY#086,www.makingbuyingeasy.co.uk,460,IPS,16:10,8 ms,61 cm
ENTITY#086,www.softwarecity.ca,1541,LCD Monitor,16:10,8 ms,24\
ENTITY#086,www.softwarecity.ca,1579,LCD Monitor,16:10,8 ms,24\
ENTITY#086,www.best-deal-items.com,2331,,,,
ENTITY#086,www.best-deal-items.com,2589,,,,
ENTITY#086,www.ebay.com,9426,,16:10,8 ms,
ENTITY#086,www.ebay.com,21745,,16:10,8 ms,
ENTITY#087,www.hardware-planet.it,87,LED,16:09,5 ms,"60,96 cm (24\"
ENTITY#087,www.nexus-t.co.uk,105,TN,16:09,5ms,24\
ENTITY#087,www.officedepot.com,139,LCD Monitor,,5 ms,24\
ENTITY#087,www.planet-computer.it,223,LED,16:09,5 ms,"60,97 cm"
ENTITY#087,www.getprice.com.au,227,LED,,5 ms,
ENTITY#087,www.xpcpro.com,314,LED,16:09,5 ms,60.97 cm
ENTITY#087,ce.yikus.com,533,,: 1.78:1,,: 24.4in L X 18.5in W X 5.1in H
ENTITY#087,ca.pcpartpicker.com,660,,16:09,5 ms,24\
ENTITY#087,www.jrlinton.co.uk,663,E2460SD 24 Inch LED Monitor,,5 ms,61 cm (24\
ENTITY#087,www.jrlinton.co.uk,682,E2460SD 24 Inch LED Monitor,,5 ms,61 cm (24\
ENTITY#087,www.imldirect.it,770,LCD Monitor,,5 ms,61 cm (24\
ENTITY#087,www.pcconnection.com,2862,,,,24 in
ENTITY#087,www.softwarecity.ca,5912,LCD Monitor,,5 ms,24\
ENTITY#087,www.ebay.com,11985,,,5 ms,24\
ENTITY#087,www.ebay.com,19992,LED LCD,16:09,5 ms,24\
ENTITY#087,www.ebay.com,20037,LED LCD,16:09,,24\
ENTITY#088,www.mrhightech.com,7,TN+Film,16:09,2 ms,60.96 cm
ENTITY#088,www.mediashopuk.com,11,TN+Film,16:09,2 ms,60.96 cm
ENTITY#088,www.kingsfieldcomputers.co.uk,93,LCD Monitor,16:09,2 ms,61 cm (24\
ENTITY#088,www.hardware-planet.it,180,LED,16:09,2 ms,60.96 cm 609.6 mm (24 \
ENTITY#088,www.makingbuyingeasy.co.uk,296,TN+Film,16:09,2 ms,60.96 cm
ENTITY#088,www.cleverboxes.com,328,TFT LCD 16.7 million Colour,16:09,2ms,"24in (Diagonal) , 53.14cm (W) x 29.89cm (H)"
ENTITY#088,www.ohc24.ch,647,Iiyama ProLite E2483HS-1 - LED monitor - 24\,Widescreen - 16:9,2 ms,
ENTITY#088,www.imldirect.it,872,LCD Monitor,16:09,2 ms,61 cm (24\
ENTITY#088,www.jrlinton.co.uk,1710,ProLite E2483HS - A Full HD LED Monitor with 2 ms Response Time,16:09,2 ms,61 cm (24\
ENTITY#089,www.nexus-t.co.uk,5,LCD,5:04,5ms,17\
ENTITY#089,www.xpcpro.com,104,LED,5:04,5 ms,43.2 cm
ENTITY#089,www.hardware-planet.it,176,LED,5:04,5 ms,431.8 mm (17 \
ENTITY#089,www.best-deal-items.com,237,,5:4 5:4,,
ENTITY#089,www.planet-computer.it,280,LED,5:04,5 ms,43.2 cm
ENTITY#089,www.makingbuyingeasy.co.uk,482,LED,5:04,5 ms,43.2 cm
ENTITY#089,www.imldirect.it,586,LCD Monitor,5:04,5 ms,43.2 cm (17\
ENTITY#089,www.jrlinton.co.uk,599,Pro e719Sda LCD Monitor,5:04,5 ms,43.2 cm (17\
ENTITY#089,www.best-deal-items.com,608,,5:04,,
ENTITY#090,www.mediashopuk.com,88,LED,5:04,5 ms,48.3 cm
ENTITY#090,www.xpcpro.com,110,LED,5:04,5 ms,48.3 cm
ENTITY#090,www.mrhightech.com,134,LED,5:04,5 ms,48.3 cm
ENTITY#090,www.planet-computer.it,248,LED,5:04,5 ms,48.3 cm
ENTITY#090,www.hardware-planet.it,285,LED,5:04,5 ms,482.6 mm (19 \
ENTITY#090,ca.pcpartpicker.com,445,,5:04,5 ms,19\
ENTITY#090,www.cleverboxes.com,477,16.7 Million Colour,5:04,5ms,19in Display Area - 37.6 x 30.1cm
ENTITY#090,www.makingbuyingeasy.co.uk,566,LED,5:04,5 ms,48.3 cm
ENTITY#090,www.jrlinton.co.uk,843,E960SRDA LCD Monitor,5:04,,48.3 cm (19\
ENTITY#090,www.ebay.com,20657,,5:04,,
ENTITY#090,www.ebay.com,21207,,5:04,,19\
ENTITY#091,www.nexus-t.co.uk,45,LCD,16:09,5ms,18.5\
ENTITY#091,www.planet-computer.it,48,LED,16:09,5 ms,47 cm
ENTITY#091,www.hardware-planet.it,94,LED,16:09,5 ms,469.9 mm (18.5 \
ENTITY#091,www.makingbuyingeasy.co.uk,105,LED,16:09,5 ms,47 cm
ENTITY#091,www.imldirect.it,137,LCD Monitor,16:09,5 ms,47 cm (18.5\
ENTITY#091,www.xpcpro.com,283,LED,16:09,5 ms,47 cm
ENTITY#091,www.cleverboxes.com,297,LED 16.7 Million Colour,16:09,5ms,18.5in Display Area - 41.0 x 23.0cm
ENTITY#091,ca.pcpartpicker.com,331,,16:09,5 ms,18.5\
ENTITY#091,www.pcconnection.com,1341,,,,18.5 in
ENTITY#091,www.jrlinton.co.uk,1531,E970SWN Widescreen LCD Monitor,16:09,5 ms,47 cm (18.5\
ENTITY#091,www.softwarecity.ca,5453,LCD Monitor,16:09,5 ms,18.5\
ENTITY#091,www.ebay.com,19487,,16:09,5 ms,
ENTITY#092,www.odsi.co.uk,64,LED-backlit LCD monitor / TFT active matrix,Widescreen - 16:10 Widescreen - 16:10,5 ms 5 ms,22\
ENTITY#092,www.xpcpro.com,195,TNFilm,16:10,5 ms,22 \
ENTITY#092,www.xpcpro.com,198,TN+Film,16:10,5 ms,558.8 mm (22 \
ENTITY#092,www.makingbuyingeasy.co.uk,276,TN+Film,16:10,5 ms,55.87 cm
ENTITY#092,www.officedepot.com,320,LCD Monitor,16:10,5 ms,22\
ENTITY#092,www.cleverboxes.com,332,TN TFT 16.7 Million Colour,16:10,5ms,22in
ENTITY#092,www.ebay.com,19843,LED LCD,16:10,5 ms,22\
ENTITY#092,www.ebay.com,20102,LED LCD,16:10,5 ms,22\
ENTITY#092,www.ebay.com,20427,LED LCD,16:10,5 ms,22\
ENTITY#093,www.nexus-t.co.uk,74,VA,16:09,4ms (GTG),24\
ENTITY#093,www.nexus-t.co.uk,74,,,,
ENTITY#093,www.ohc24.ch,107,BenQ EW2440L - LED monitor,Widescreen - 16:9,12 ms (typical); 4 ms (grey-to-grey),
ENTITY#093,www.planet-computer.it,147,LED,16:09,12 ms,"60,96 cm (24\"
ENTITY#093,www.planet-computer.it,147,,,,
ENTITY#093,www.makingbuyingeasy.co.uk,268,LED,16:09,12 ms,60.96 cm (24\
ENTITY#093,www.getprice.com.au,300,LCD,,4 ms,
ENTITY#093,ca.pcpartpicker.com,487,,16:09,4 ms,24\
ENTITY#093,ca.pcpartpicker.com,487,,,,
ENTITY#093,www.shopmania.com,674,LED,16:09,4 ms (less than 87%),24 inch (more than 74%)
ENTITY#093,www.shopmania.com,674,,,,
ENTITY#093,www.pcconnection.com,3164,,,,24 in
ENTITY#093,www.pcconnection.com,3164,,,,
ENTITY#093,www.softwarecity.ca,5729,LCD Monitor,16:09,4 ms,24\
ENTITY#093,www.softwarecity.ca,5729,,,,
ENTITY#093,www.ebay.com,23079,LED LCD,,,24\
ENTITY#094,www.nexus-t.co.uk,114,VA,16:09,4ms (GTG),27\
ENTITY#094,www.cleverboxes.com,304,16.7 Million Colour,16:09,12ms,27in (Diagonal)
ENTITY#094,www.getprice.com.au,386,LED,,12 ms,
ENTITY#094,www.shopmania.com,671,LED,16:09,12 ms,27 inch (more than 84%)
ENTITY#094,www.pcconnection.com,3693,,,,27 in
ENTITY#094,www.ebay.com,22453,LED LCD,,,27\
ENTITY#095,www.best-deal-items.com,3,,,,
ENTITY#095,www.mediashopuk.com,76,,16:09,5 ms,584.2 mm (23 \
ENTITY#095,www.xpcpro.com,97,TN+Film,16:09,5 ms,58.4 cm (23 \
ENTITY#095,www.odsi.co.uk,136,LED-backlit LCD monitor / TFT active matrix,Widescreen - 16:9 Widescreen - 16:9,5 ms 5 ms,23\
ENTITY#095,www.mrhightech.com,173,,16:09,5 ms,584.2 mm (23 \
ENTITY#095,www.cleverboxes.com,189,16.77 million Colours,16:09,5ms,
ENTITY#095,www.xpcpro.com,227,TNFilm,16:09,5 ms,23 \
ENTITY#095,www.officedepot.com,247,LCD Monitor,16:09,5 ms,23\
ENTITY#095,www.makingbuyingeasy.co.uk,501,,16:09,5 ms,58.42 cm (23\
ENTITY#095,catalog.com,531,LED LCD,16:09,,
ENTITY#095,www.ebay.com,11409,LED LCD,16:09,5 ms,23\
ENTITY#095,www.ebay.com,20612,LED LCD,16:09,5 ms,23\
ENTITY#095,www.ebay.com,21614,LED LCD,16:09,5 ms,23\
ENTITY#099,www.planet-computer.it,27,LED,16:09,1 ms,61 cm
ENTITY#099,www.nexus-t.co.uk,40,LCD,16:09,1ms (GTG),24\
ENTITY#099,www.xpcpro.com,117,,,1 ms,
ENTITY#099,www.getprice.com.au,213,LED,,2 ms,
ENTITY#099,www.hardware-planet.it,229,LED,16:09,1 ms,61 cm 609.6 mm (24 \
ENTITY#099,www.makingbuyingeasy.co.uk,241,LED,16:09,1 ms,61 cm
ENTITY#099,www.pcconnection.com,247,,,,24 in
ENTITY#099,www.pc-canada.com,285,LCD Monitor,16:09,1 ms,24\
ENTITY#099,www.cleverboxes.com,308,LED 16.7 Million Colour,16:09,1ms,24in Display Area - 53.1 x 29.8cm
ENTITY#099,www.imldirect.it,514,LCD Monitor,16:09,1 ms,61 cm (24\
ENTITY#099,www.jrlinton.co.uk,589,Professional G2460PQU Widescreen LCD Monitor,16:09,1 ms,61 cm (24\
ENTITY#099,ca.pcpartpicker.com,657,,16:09,1 ms,24\
ENTITY#099,www.softwarecity.ca,5788,LCD Monitor,16:09,1 ms,24\
ENTITY#100,www.pc-canada.com,4,LCD Monitor,16:09,2 ms,24\
ENTITY#100,www.shopmania.com,38,LED,16:09,2 ms (less than 89%),24 inch (more than 74%)
ENTITY#100,www.nexus-t.co.uk,92,LCD,16:09,2ms (GTG),24\
ENTITY#100,www.makingbuyingeasy.co.uk,191,TN+Film,16:09,2 ms,60.96 cm (24\
ENTITY#100,www.makingbuyingeasy.co.uk,259,TN+Film,16:09,2 ms,60.96 cm
ENTITY#100,www.getprice.com.au,281,LCD,,2 ms,
ENTITY#100,ca.pcpartpicker.com,402,,16:09,2 ms,24\
ENTITY#100,www.makingbuyingeasy.co.uk,646,TN,16:09,2 ms,60.96 cm (24\
ENTITY#100,www.best-deal-items.com,653,,,,
ENTITY#100,www.ebay.com,23735,LED LCD,,,24\
ENTITY#102,ca.pcpartpicker.com,55,,16:09,5 ms,21.5\
ENTITY#102,www.hardware-planet.it,245,LED,16:09,5 ms,54.6 cm 546.1 mm (21.5 \
ENTITY#102,ce.yikus.com,251,,: 1.78:1,,
ENTITY#102,www.cleverboxes.com,365,LED,16:09,5ms,21.5in
ENTITY#102,www.cleverboxes.com,385,LED,16:09,5ms,21.5in
ENTITY#102,www.makingbuyingeasy.co.uk,395,LCD,16:09,5 ms,54.6 cm
ENTITY#102,www.itenergy.co.uk,782,LCD Monitor,16:09,5 ms,54.6 cm (21.5\
ENTITY#102,www.jrlinton.co.uk,1649,HE225DPB Widescreen LCD Monitor,16:09,5 ms,54.6 cm (21.5\
ENTITY#102,www.ebay.com,10867,,16:09,5ms,21.5\
ENTITY#102,www.ebay.com,22636,LED LCD,16:09,5 ms,21.5\
ENTITY#103,www.hardware-planet.it,5,LED,16:09,5 ms,"49,53 cm (19.5\"
ENTITY#103,www.mrhightech.com,81,LED,16:09,5 ms,49.53 cm
ENTITY#103,www.mediashopuk.com,158,LED,16:09,5 ms,49.53 cm
ENTITY#103,www.imldirect.it,169,LCD Monitor,16:09,5 ms,49.5 cm (19.5\
ENTITY#103,www.cleverboxes.com,402,LED Backlight 16.7 Million Colour,16:09,5ms,19.5in (Diagonal)
ENTITY#103,www.makingbuyingeasy.co.uk,459,LED,16:09,5 ms,49.53 cm
ENTITY#103,www.itenergy.co.uk,518,LCD Monitor,16:09,5 ms,49.5 cm (19.5\
ENTITY#103,www.kingsfieldcomputers.co.uk,739,LCD Monitor,16:09,5 ms,49.5 cm (19.5\
ENTITY#103,www.best-deal-items.com,1663,,,,
ENTITY#103,www.jrlinton.co.uk,1801,HL205DPB Widescreen LCD Monitor,16:09,5 ms,49.5 cm (19.5\
ENTITY#104,www.getprice.com.au,142,LED,,5 ms,
ENTITY#104,ca.pcpartpicker.com,186,,16:09,5 ms,23\
ENTITY#104,www.officedepot.com,266,LCD Monitor,,5 ms,23\
ENTITY#104,catalog.com,617,LED LCD,16:09,,
ENTITY#104,ce.yikus.com,896,,: 1.78:1,,: 24.1in L X 15.9in W X 5.1in H
ENTITY#104,www.pcconnection.com,3476,,,,23 in
ENTITY#104,www.softwarecity.ca,5763,LCD Monitor,,5 ms,23\
ENTITY#104,www.ebay.com,10090,LED LCD,16:09,5 ms,23\
ENTITY#104,www.ebay.com,10772,,,,
ENTITY#104,www.ebay.com,15514,LED LCD,,,
ENTITY#104,www.ebay.com,17093,,,,
ENTITY#104,www.ebay.com,19362,LED LCD,16:09,5 ms,23\
ENTITY#104,www.ebay.com,21476,LED LCD,16:09,5 ms,23\
ENTITY#105,www.ebay.com,20336,LCD,5:04,5 ms,17\
ENTITY#105,www.ebay.com,21224,LCD,5:04,5 ms,17\
ENTITY#106,www.ebay.com,16445,LCD,5:04,5 ms,17\
ENTITY#106,www.ebay.com,17128,LCD,5:04,5 ms,17\
ENTITY#106,www.ebay.com,19771,LCD,5:04,5 ms,17\
ENTITY#106,www.ebay.com,21619,LCD,5:04,5 ms,17\
ENTITY#107,ca.pcpartpicker.com,99,,16:09,5 ms,21.5\
ENTITY#107,www.getprice.com.au,287,"Touch,LED",,5 ms,
ENTITY#107,www.officedepot.com,309,LCD Touchscreen Monitor,16:09,5 ms,21.5\
ENTITY#107,ca.pcpartpicker.com,364,,16:09,5 ms,21.5\
ENTITY#107,catalog.com,400,Touch Screen,16:09,,
ENTITY#107,www.softwarecity.ca,1599,LCD Touchscreen Monitor,16:09,5 ms,21.5\
ENTITY#107,www.vology.com,2193,LED-backlit LCD monitor / TFT active matrix,Widescreen - 16:9 Widescreen - 16:9,5 ms 5 ms,21.5\
ENTITY#107,www.pcconnection.com,2197,LCD LED-backlit,,5 ms,21.5 in
ENTITY#107,www.vology.com,2439,LED-backlit LCD monitor / TFT active matrix,Widescreen - 16:9 Widescreen - 16:9,5 ms 5 ms,21.5\
ENTITY#107,www.vology.com,2552,LED-backlit LCD monitor / TFT active matrix,Widescreen - 16:9 Widescreen - 16:9,5 ms 5 ms,21.5\
ENTITY#107,www.vology.com,2581,LED-backlit LCD monitor / TFT active matrix,Widescreen - 16:9 Widescreen - 16:9,5 ms 5 ms,21.5\
ENTITY#107,www.vology.com,2698,LED-backlit LCD monitor / TFT active matrix,Widescreen - 16:9 Widescreen - 16:9,5 ms 5 ms,21.5\
ENTITY#107,www.pcconnection.com,3064,LCD,,5 ms,21.5 in
ENTITY#107,www.ebay.com,9397,Touch Screen,16:09,5 ms,21.5\
ENTITY#107,www.ebay.com,14342,Touch Screen,16:09,5 ms 5 ms\nMax. Resolution:\n1920 x 1080,21.5\
ENTITY#107,www.ebay.com,21588,LED LCD,16:09,5 ms,
ENTITY#107,www.ebay.com,21675,Touch Screen,16:09,5 ms,21.5\
ENTITY#108,www.xpcpro.com,39,TFT LCD,,5 ms,43.2 cm (17 \
ENTITY#108,www.officedepot.com,124,LCD Monitor,,5 ms,17\
ENTITY#108,www.cleverboxes.com,482,16.7 million Colours,,5ms,
ENTITY#108,www.best-deal-items.com,814,,,,
ENTITY#108,www.best-deal-items.com,1257,,,,
ENTITY#108,ce.yikus.com,1352,,: 1.66:1,,: 18.9in L X 17.1in W X 6.9in H
ENTITY#108,www.best-deal-items.com,1533,,,,
ENTITY#108,www.best-deal-items.com,2336,,,,
ENTITY#108,www.ebay.com,11356,,,5 ms,17\
ENTITY#108,www.ebay.com,21028,,,,
ENTITY#108,www.ebay.com,22041,LCD,5:04,5 ms,17\
ENTITY#108,www.ebay.com,23055,,,,
ENTITY#109,www.best-deal-items.com,121,,,,
ENTITY#109,www.best-deal-items.com,2035,,,,
ENTITY#109,www.vology.com,2179,LCD monitor / TFT active matrix,5:4 5:4,5 ms 5 ms,17\
ENTITY#109,www.vology.com,2475,LCD monitor / TFT active matrix,5:4 5:4,5 ms 5 ms,17\
ENTITY#111,www.cleverboxes.com,65,Wide TFT LCD 16.7 Million Colour,16:10,5ms,19in Display Area - 40.8 x 25.5cm
ENTITY#111,www.odsi.co.uk,117,LCD display / TFT active matrix - WLED backlight LCD display / TFT active matrix LED-backlit LCD monitor / TFT active matrix LCD monitor / TFT active matrix,16:10,5 ms 5 ms,19\
ENTITY#111,www.getprice.com.au,295,LED,,No info,
ENTITY#111,www.pc-canada.com,369,LCD Monitor,16:10,5 ms,19\
ENTITY#111,www.cleverboxes.com,451,Wide TFT LCD 16.7 Million Colour,16:10,5ms,19in Display Area - 40.8 x 25.5cm
ENTITY#111,www.vology.com,2367,LED-backlit LCD monitor / TFT active matrix,Widescreen - 16:10 Widescreen - 16:10,5 ms 5 ms,19\
ENTITY#112,ca.pcpartpicker.com,101,,16:10,5 ms,22\
ENTITY#112,ca.pcpartpicker.com,102,,16:10,5 ms,22\
ENTITY#112,www.pc-canada.com,309,LCD Monitor,16:10,5 ms,22\
ENTITY#112,www.getprice.com.au,317,LCD,,5 ms,
ENTITY#112,www.cleverboxes.com,513,Wide TFT LCD,16:10,5ms,22in Display Area - 47.37 x 29.61cm
ENTITY#112,www.vology.com,2261,LED-backlit LCD monitor / TFT active matrix,Widescreen - 16:10 Widescreen - 16:10,5 ms 5 ms,22\
ENTITY#113,www.pc-canada.com,374,LCD Monitor,16:09,5 ms,24\
ENTITY#113,ca.pcpartpicker.com,644,,16:09,5 ms,24\
ENTITY#113,www.pcconnection.com,859,LED-backlit LCD,,5 ms,24 in
ENTITY#113,www.vology.com,2687,LCD monitor / TFT active matrix,Widescreen - 16:9 Widescreen - 16:9,5 ms 5 ms,24\
ENTITY#114,www.odsi.co.uk,211,LCD display / TFT active matrix LCD monitor / TFT active matrix,,9 ms 9 ms,17\
ENTITY#114,www.softwarecity.ca,1508,LCD Touchscreen Monitor,,16 ms,15\
ENTITY#114,www.softwarecity.ca,1535,LCD Touchscreen Monitor,,9 ms,17\
ENTITY#114,www.best-deal-items.com,1653,,,,
ENTITY#114,www.best-deal-items.com,1902,,,,
ENTITY#114,www.pcconnection.com,1914,LCD TFT,,9 ms,17 in
ENTITY#114,www.pcconnection.com,2355,LCD TFT,,8 ms,17 in
ENTITY#114,www.best-deal-items.com,2637,,,,
ENTITY#114,www.softwarecity.ca,5717,LCD Touchscreen Monitor,,9 ms,17\
ENTITY#114,www.ebay.com,22687,,,9 ms,17\
ENTITY#114,www.ebay.com,23099,LCD,,16 ms,17
ENTITY#115,www.ebay.com,12139,LCD,,,17\
ENTITY#116,www.nexus-t.co.uk,26,LCD,16:09,11ms,15.6\
ENTITY#116,www.kingsfieldcomputers.co.uk,42,LCD Monitor,16:09,11 ms,39.6 cm (15.6\
ENTITY#116,www.shopmania.com,57,LCD,,11 ms,15.6 inch
ENTITY#116,www.hardware-planet.it,136,LCD,,11 ms,396.2 mm (15.6 \
ENTITY#116,www.hardware-planet.it,193,LED,16:09,11 ms,"39,62 cm (15.6\"
ENTITY#116,www.pc-canada.com,283,LCD Monitor,16:09,11 ms,15.6\
ENTITY#116,www.makingbuyingeasy.co.uk,293,TN+Film,16:09,11 ms,39.6 cm
ENTITY#116,www.makingbuyingeasy.co.uk,330,LCD,,11 ms,39.6 cm
ENTITY#116,www.pcconnection.com,667,,,,15.6 in
ENTITY#116,www.imldirect.it,736,LCD Monitor,16:09,11 ms,39.6 cm (15.6\
ENTITY#116,www.jrlinton.co.uk,902,MB168B Portable USB-powered Monitor,16:09,11 ms,39.6 cm (15.6\
ENTITY#116,www.vology.com,2360,LED-backlit LCD monitor / TFT active matrix,Widescreen - 16:9 Widescreen - 16:9,11 ms 11 ms,15.6\
ENTITY#116,www.pcconnection.com,3579,,,11 ms,15.6 in
ENTITY#116,www.softwarecity.ca,5432,LCD Monitor,16:09,11 ms,15.6\
ENTITY#116,www.ebay.com,11677,,16:9 16:9,11 ms 11 ms,15.6\
ENTITY#116,www.ebay.com,12266,,16:09,11 ms,
ENTITY#117,www.makingbuyingeasy.co.uk,8,IPS,21:09,5 ms,73.66 cm (29\
ENTITY#117,www.shopmania.com,43,LED,21:09,5 ms,29 inch (more than 90%)
ENTITY#117,www.nexus-t.co.uk,66,AH-IPS,21:09,5ms,29\
ENTITY#117,www.officedepot.com,167,LCD Monitor,21:09,5 ms,29\
ENTITY#117,www.hardware-planet.it,181,LED,21:09,5 ms,736.6 mm (29 \
ENTITY#117,www.cleverboxes.com,223,IPS LED 16.7 Million Colour,,5ms,29in
ENTITY#117,www.getprice.com.au,260,"LCD,LED",,5 ms,
ENTITY#117,ca.pcpartpicker.com,284,,21:09,5 ms,29\
ENTITY#117,www.imldirect.it,506,LCD Monitor,21:09,5 ms,73.7 cm (29\
ENTITY#117,www.ohc24.ch,826,ASUS MX299Q - LED monitor - 29\,Widescreen - 21:9,5 ms (grey-to-grey),
ENTITY#117,ce.yikus.com,988,,: Unknown,,
ENTITY#117,www.jrlinton.co.uk,1008,Designo MX299Q Widescreen LCD Monitor,21:09,5 ms,73.7 cm (29\
ENTITY#117,www.vology.com,2446,LED-backlit LCD monitor / TFT active matrix,Widescreen - 21:9 Widescreen - 21:9,5 ms (gray-to-gray) 5 ms (gray-to-gray),29\
ENTITY#117,www.pcconnection.com,3793,,,,29 in
ENTITY#117,www.softwarecity.ca,5684,LCD Monitor,21:09,5 ms,29\
ENTITY#117,www.ebay.com,18713,,21:09,5 ms,29\
ENTITY#117,www.ebay.com,20043,LED LCD,21:09,,
ENTITY#118,www.best-deal-items.com,44,,,,
ENTITY#118,www.makingbuyingeasy.co.uk,104,TN+Film,5:04,5 ms,43.2 cm
ENTITY#118,www.officedepot.com,196,LCD Monitor,5:04,5 ms,17\
ENTITY#118,www.planet-computer.it,255,LCD,5:04,5 ms,"43,2 cm"
ENTITY#118,www.best-deal-items.com,1353,,,,
ENTITY#118,www.softwarecity.ca,1573,LCD Monitor,5:04,5 ms,17\
ENTITY#118,www.vology.com,2251,LED-backlit LCD monitor / TFT active matrix,,5 ms 5 ms,17\
ENTITY#118,www.best-deal-items.com,2307,,,,
ENTITY#118,www.best-deal-items.com,2442,,,,
ENTITY#118,www.best-deal-items.com,2578,,,,
ENTITY#118,www.vology.com,2647,LED-backlit LCD monitor / TFT active matrix,5:4 5:4,5 ms 5 ms,17\
ENTITY#119,ca.pcpartpicker.com,23,,16:10,5 ms,19\
ENTITY#119,ce.yikus.com,226,,,,
ENTITY#119,www.cleverboxes.com,408,Widescreen TN (Twisted Nematic) 16.7 Million Colour,16:10,5ms,19in
ENTITY#119,www.best-deal-items.com,1858,,,,
ENTITY#119,www.vology.com,2328,LED-backlit LCD monitor / TFT active matrix,Widescreen - 16:10 Widescreen - 16:10,5 ms 5 ms,19\
ENTITY#119,www.ebay.com,11579,,16:10 16:10 16:10,5 ms 5 ms,19\
ENTITY#119,www.ebay.com,16294,,,,
ENTITY#119,www.ebay.com,20316,LED LCD,,,19\
ENTITY#119,www.ebay.com,22361,LED LCD,16:10,19 ms,19\
ENTITY#119,www.ebay.com,23151,,16:10,5 ms,19\
ENTITY#120,www.cleverboxes.com,470,In Plane Switching (IPS) 16.7 Million Colour,16:09,8ms,20in (Diagonal) Viewable screen size - 19.5in
ENTITY#120,www.makingbuyingeasy.co.uk,633,IPS,16:09,8 ms,49.4 cm
ENTITY#120,www.shopmania.com,652,LED,16:09,8 ms,19.5 inch
ENTITY#120,ca.pcpartpicker.com,665,,16:09,8 ms,19.5\
ENTITY#120,www.vology.com,2340,LED-backlit LCD monitor,Widescreen - 16:9 Widescreen - 16:9,8 ms (gray-to-gray) 8 ms (gray-to-gray),19.5\
ENTITY#120,www.ebay.com,16730,LED LCD,16:09,,19\
ENTITY#120,www.ebay.com,18964,,16:09,8 ms,
ENTITY#120,www.ebay.com,19756,LED LCD,,,20\
ENTITY#120,www.ebay.com,20022,LED LCD,16:09,,20\
ENTITY#120,www.ebay.com,20098,LED LCD,,,
ENTITY#120,www.ebay.com,20919,LCD,16:09,8 ms,20\
ENTITY#120,www.ebay.com,23440,,Widescreen (16:09),8 ms,
ENTITY#121,www.ebay.com,9674,LCD,,,21.5\
ENTITY#121,www.ebay.com,10826,LCD,,,21.5\
ENTITY#121,www.ebay.com,11734,LCD,,,21.5\
ENTITY#121,www.ebay.com,15001,LCD,,,21.5\
ENTITY#121,www.ebay.com,15809,LCD,,,21.5\
ENTITY#121,www.ebay.com,19316,LCD,,,21.5\
ENTITY#121,www.ebay.com,19388,LCD,,,21.5\
